order_id,merchant_id,customer_id,order_status,is_test,ordered_at,paid_at
O009097,M01221,C013210,shipped,,2025-09-04T11:01:24,2025-09-04T12:24:24
O009098,M01604,C017450,partially_shipped,,2025-11-27T19:17:12,2025-11-27T20:25:12
O009099,M04494,C001896,shipped,,2026-02-06T04:12:27,2026-02-06T06:10:27
O009100,M03206,C003006,shipped,,2026-03-20T16:36:30,2026-03-20T16:37:30
O009101,M02019,C004239,shipped,,2026-01-29T17:36:10,2026-01-29T18:53:10
O009102,M02067,C013702,shipped,,2025-02-09T19:39:29,2025-02-09T21:38:29
O009103,M03078,C004734,partially_shipped,,2024-12-07T13:46:33,2024-12-07T15:20:33
O009104,M02700,C017714,shipped,,2025-12-25T14:50:30,2025-12-25T16:14:30
O009105,M02846,C004651,shipped,,2025-11-01T02:39:50,2025-11-01T04:22:50
O009106,M03196,C009034,shipped,,2026-01-15T06:36:29,2026-01-15T07:07:29
O009107,M01111,C008387,shipped,,2025-09-06T14:34:25,2025-09-06T14:35:25
O009108,M02839,C019331,shipped,,2025-10-25T15:51:28,2025-10-25T17:15:28
O009109,M02504,C017118,shipped,,2025-09-04T11:16:04,2025-09-04T12:25:04
O009110,M04164,C017805,shipped,,2025-04-13T14:34:04,2025-04-13T15:52:04
O009111,M01694,C006467,pending,,2025-03-20T22:34:10,2025-03-20T23:59:10
O009112,M03738,C007338,shipped,,2026-04-11T22:13:58,2026-04-11T23:20:58
O009113,M00136,C012578,partially_shipped,,2024-11-22T08:00:36,2024-11-22T08:47:36
O009114,M03493,C017651,shipped,,2025-12-26T12:27:38,2025-12-26T13:35:38
O009115,M02786,C008125,shipped,,2025-05-31T19:39:34,2025-05-31T20:33:34
O009116,M02492,C000202,shipped,,2025-09-12T22:06:45,2025-09-12T22:07:45
O009117,M03560,C018655,shipped,,2024-11-25T16:16:26,2024-11-25T17:18:26
O009118,M04928,C017942,shipped,,2024-12-18T15:50:02,2024-12-18T16:28:02
O009119,M00317,C016872,shipped,,2025-09-08T12:50:33,2025-09-08T13:25:33
O009120,M02919,C012935,partially_shipped,,2025-10-07T04:37:02,2025-10-07T06:29:02
O009121,M02564,C012636,shipped,,2025-07-09T02:20:48,2025-07-09T02:22:48
O009122,M03864,C007318,shipped,,2025-12-27T12:45:57,2025-12-27T13:08:57
O009123,M02175,C006978,shipped,,2025-04-02T09:41:32,2025-04-02T10:29:32
O009124,M04529,C003273,shipped,,2026-02-05T17:43:56,2026-02-05T18:05:56
O009125,M00136,C003788,shipped,,2025-04-12T18:26:22,2025-04-12T20:11:22
O009126,M03034,C017050,cancelled,,2024-12-03T15:04:56,
O009127,M03459,C019064,shipped,,2025-07-25T06:46:35,2025-07-25T08:10:35
O009128,M03467,C003631,shipped,,2025-11-24T17:02:28,2025-11-24T17:41:28
O009129,M00628,C004598,partially_shipped,,2026-03-28T01:21:10,2026-03-28T03:08:10
O009130,M02430,C016961,shipped,,2025-12-16T06:46:34,2025-12-16T06:47:34
O009131,M03996,C001537,cancelled,,2025-01-12T10:07:50,
O009132,M01862,C016494,shipped,,2025-11-01T05:41:56,2025-11-01T06:30:56
O009133,M03309,C011616,pending,,2025-02-06T00:15:57,2025-02-06T01:19:57
O009134,M04318,C002306,shipped,,2026-01-02T21:39:58,2026-01-02T22:08:58
O009135,M01449,C005531,pending,,2026-01-07T01:26:07,2026-01-07T03:13:07
O009136,M02893,C013042,cancelled,,2025-09-02T19:52:16,
O009137,M00575,C009844,shipped,,2025-01-06T20:35:19,2025-01-06T21:33:19
O009138,M02458,C013906,shipped,,2025-07-14T21:55:08,2025-07-14T22:54:08
O009139,M03742,C006312,shipped,,2025-09-16T11:29:38,2025-09-16T12:44:38
O009140,M03283,C002898,shipped,,2025-04-21T20:59:44,2025-04-21T21:07:44
O009141,M03572,C000248,shipped,,2025-02-08T02:04:42,2025-02-08T02:23:42
O009142,M01588,C009318,shipped,,2025-02-09T06:22:46,2025-02-09T07:00:46
O009143,M02198,C008095,shipped,,2025-11-05T08:03:49,2025-11-05T08:44:49
O009144,M03729,C004905,shipped,,2026-03-18T19:46:34,2026-03-18T20:30:34
O009145,M02193,C003608,shipped,,2025-12-29T00:38:45,2025-12-29T01:29:45
O009146,M02425,C004094,shipped,,2025-06-26T16:52:06,2025-06-26T17:05:06
O009147,M02339,C015492,shipped,,2026-03-28T23:35:02,2026-03-29T01:25:02
O009148,M00507,C014119,shipped,,2025-01-22T18:29:36,2025-01-22T18:34:36
O009149,M01684,C009252,shipped,,2025-07-06T00:54:26,2025-07-06T02:23:26
O009150,M01254,C004385,partially_shipped,,2025-01-24T21:26:40,2025-01-24T22:19:40
O009151,M00498,C009843,shipped,,2025-01-03T02:03:51,2025-01-03T02:18:51
O009152,M00426,C008016,partially_shipped,,2025-03-21T11:08:42,2025-03-21T12:31:42
O009153,M00890,C011805,shipped,,2026-04-15T16:02:02,2026-04-15T17:47:02
O009154,M02564,C017582,shipped,,2026-01-30T01:17:12,2026-01-30T02:00:12
O009155,M03002,C012130,shipped,,2025-02-27T15:49:52,2025-02-27T16:11:52
O009156,M01944,C008433,shipped,,2024-12-16T10:44:47,2024-12-16T11:46:47
O009157,M01246,C014037,shipped,,2024-12-13T22:51:52,2024-12-14T00:24:52
O009158,M00340,C006719,shipped,,2025-09-18T03:33:10,2025-09-18T05:30:10
O009159,M04953,C009874,shipped,,2026-04-03T11:27:50,2026-04-03T13:26:50
O009160,M02323,C015972,shipped,,2025-04-16T05:22:02,2025-04-16T06:43:02
O009161,M04523,C016755,shipped,,2025-09-18T15:21:48,2025-09-18T17:06:48
O009162,M03056,C016749,shipped,,2025-01-08T21:15:30,2025-01-08T22:19:30
O009163,M03452,C003140,shipped,,2026-01-29T10:36:06,2026-01-29T12:19:06
O009164,M00306,C019055,shipped,,2025-11-22T12:47:31,2025-11-22T14:38:31
O009165,M03437,C010806,shipped,,2025-06-13T07:27:33,2025-06-13T08:24:33
O009166,M03551,C019148,shipped,,2026-03-14T01:11:51,2026-03-14T03:04:51
O009167,M03158,C000963,pending,,2025-08-18T16:27:07,2025-08-18T16:57:07
O009168,M03652,C012798,shipped,,2026-02-07T01:50:27,2026-02-07T03:35:27
O009169,M02983,C006639,shipped,,2024-11-27T20:05:54,2024-11-27T20:35:54
O009170,M02012,C009493,shipped,,2025-04-03T12:26:28,2025-04-03T13:35:28
O009171,M04527,C007136,shipped,,2025-01-01T19:41:43,2025-01-01T21:30:43
O009172,M00605,C005462,shipped,,2025-08-09T10:33:47,2025-08-09T11:13:47
O009173,M00581,C007912,shipped,,2025-09-29T04:47:54,2025-09-29T05:30:54
O009174,M04269,C013364,shipped,,2025-11-11T06:45:14,2025-11-11T07:31:14
O009175,M03219,C003076,shipped,,2025-12-18T00:35:28,2025-12-18T02:18:28
O009176,M02775,C010076,shipped,,2025-06-05T10:33:37,2025-06-05T12:08:37
O009177,M02835,C011292,shipped,,2025-06-11T17:21:53,2025-06-11T18:11:53
O009178,M04695,C003382,shipped,,2025-12-02T17:45:21,2025-12-02T18:46:21
O009179,M02829,C009194,cancelled,,2025-07-04T05:14:46,
O009180,M00575,C014117,shipped,,2025-10-23T21:49:49,2025-10-23T22:01:49
O009181,M00642,C009079,pending,,2025-04-28T12:30:36,2025-04-28T13:38:36
O009182,M04546,C007066,shipped,,2025-08-03T11:11:12,2025-08-03T11:40:12
O009183,M03417,C016721,partially_shipped,,2025-08-23T14:40:10,2025-08-23T15:28:10
O009184,M04680,C008222,shipped,,2025-01-19T10:12:12,2025-01-19T10:20:12
O009185,M02041,C001099,shipped,,2025-01-28T06:39:35,2025-01-28T07:05:35
O009186,M00224,C002166,partially_shipped,,2026-01-24T07:55:32,2026-01-24T09:48:32
O009187,M01261,C010224,shipped,,2025-07-08T02:31:22,2025-07-08T02:33:22
O009188,M01193,C017825,shipped,,2026-03-15T18:39:20,2026-03-15T18:43:20
O009189,M00676,C012587,shipped,,2025-06-12T04:07:20,2025-06-12T04:49:20
O009190,M03837,C012227,shipped,,2025-04-23T23:21:17,2025-04-24T00:13:17
O009191,M02605,C017395,shipped,,2025-03-13T15:48:53,2025-03-13T15:50:53
O009192,M04965,C008278,cancelled,,2025-11-06T10:30:42,
O009193,M03201,C002163,shipped,,2026-01-11T18:38:13,2026-01-11T20:04:13
O009194,M03411,C010159,shipped,,2024-12-24T15:01:56,2024-12-24T15:31:56
O009195,M03965,C017536,shipped,,2025-04-11T18:29:06,2025-04-11T19:27:06
O009196,M04587,C013835,shipped,,2025-04-22T03:45:52,2025-04-22T03:55:52
O009197,M00189,C016106,shipped,,2024-11-24T05:10:16,2024-11-24T05:55:16
O009198,M04539,C002411,shipped,,2025-05-21T00:41:09,2025-05-21T02:03:09
O009199,M00245,C010883,shipped,,2025-01-17T17:58:21,2025-01-17T19:56:21
O009200,M04799,C009265,shipped,,2026-02-20T11:18:00,2026-02-20T11:25:00
O009201,M04680,C017271,shipped,,2026-03-24T09:50:07,2026-03-24T10:00:07
O009202,M04419,C019218,pending,,2024-12-09T15:03:19,2024-12-09T15:14:19
O009203,M00545,C005032,shipped,,2025-12-15T16:32:02,2025-12-15T17:26:02
O009204,M03986,C011303,shipped,,2025-10-14T06:36:07,2025-10-14T06:42:07
O009205,M02565,C019103,cancelled,,2025-09-16T23:59:38,
O009206,M00440,C019388,shipped,,2025-02-18T13:56:02,2025-02-18T14:26:02
O009207,M00853,C017557,shipped,,2025-07-16T23:11:51,2025-07-17T00:11:51
O009208,M01221,C014191,shipped,,2025-11-02T23:51:40,2025-11-03T01:44:40
O009209,M01550,C003117,shipped,,2025-08-26T08:41:08,2025-08-26T08:52:08
O009210,M03839,C007169,shipped,,2025-04-11T17:33:48,2025-04-11T18:29:48
O009211,M02137,C011989,shipped,true,2025-08-06T22:41:38,2025-08-06T22:51:38
O009212,M01760,C007003,shipped,,2025-03-28T06:59:13,2025-03-28T07:09:13
O009213,M00137,C008708,shipped,,2025-10-25T05:52:02,2025-10-25T06:26:02
O009214,M01015,C019763,partially_shipped,true,2025-04-10T11:02:56,2025-04-10T12:06:56
O009215,M03748,C012375,shipped,,2025-05-24T00:45:21,2025-05-24T01:11:21
O009216,M03084,C015313,shipped,,2025-10-25T16:30:02,2025-10-25T18:15:02
O009217,M00085,C017437,shipped,,2025-10-11T21:37:21,2025-10-11T22:57:21
O009218,M01573,C011584,pending,,2026-02-17T11:44:35,2026-02-17T13:33:35
O009219,M02730,C002925,shipped,,2025-10-19T01:01:19,2025-10-19T02:25:19
O009220,M04308,C004284,shipped,,2025-02-16T02:39:40,2025-02-16T04:05:40
O009221,M00527,C000518,shipped,true,2025-01-30T05:47:10,2025-01-30T05:54:10
O009222,M03144,C002140,shipped,,2025-02-01T19:22:50,2025-02-01T20:07:50
O009223,M00960,C006947,shipped,,2025-02-25T08:31:17,2025-02-25T08:54:17
O009224,M00770,C001316,shipped,true,2025-04-24T05:00:26,2025-04-24T05:06:26
O009225,M00383,C010271,shipped,,2025-11-25T04:53:54,2025-11-25T05:53:54
O009226,M00075,C006978,shipped,,2024-12-04T10:10:06,2024-12-04T11:58:06
O009227,M01125,C011527,shipped,true,2025-06-05T14:20:27,2025-06-05T15:12:27
O009228,M04195,C014436,cancelled,,2025-12-19T05:33:57,
O009229,M01766,C011147,shipped,,2025-06-06T07:02:35,2025-06-06T08:01:35
O009230,M02463,C014450,shipped,,2025-07-30T16:14:53,2025-07-30T17:55:53
O009231,M00771,C014739,partially_shipped,,2024-12-31T06:44:50,2024-12-31T07:20:50
O009232,M04200,C003336,shipped,,2025-03-29T01:04:13,2025-03-29T02:55:13
O009233,M00664,C019494,shipped,,2025-06-12T11:36:06,2025-06-12T13:00:06
O009234,M00840,C015573,pending,,2025-09-04T14:00:13,2025-09-04T15:19:13
O009235,M03011,C003778,shipped,,2025-03-09T03:32:09,2025-03-09T04:08:09
O009236,M01149,C006689,partially_shipped,,2026-04-11T07:00:15,2026-04-11T07:51:15
O009237,M02315,C008067,shipped,,2025-10-16T23:43:46,2025-10-17T01:18:46
O009238,M04989,C007772,partially_shipped,,2025-06-10T16:14:50,2025-06-10T18:05:50
O009239,M04577,C008357,cancelled,,2025-03-22T20:22:56,
O009240,M00208,C014243,shipped,,2026-03-18T20:47:43,2026-03-18T22:04:43
O009241,M02930,C012649,shipped,,2026-04-02T15:25:52,2026-04-02T16:53:52
O009242,M01584,C007258,shipped,,2025-12-20T04:13:14,2025-12-20T05:47:14
O009243,M00882,C001009,shipped,,2025-10-25T14:35:36,2025-10-25T15:31:36
O009244,M03107,C002814,shipped,,2026-01-15T07:35:30,2026-01-15T09:22:30
O009245,M01049,C019528,cancelled,,2026-02-08T17:03:58,
O009246,M03730,C011415,shipped,,2025-07-21T17:46:29,2025-07-21T19:25:29
O009247,M03990,C012516,shipped,,2026-04-07T12:06:55,2026-04-07T13:29:55
O009248,M03977,C007801,partially_shipped,,2026-03-22T19:48:00,2026-03-22T21:42:00
O009249,M02382,C004883,shipped,,2024-12-14T19:56:16,2024-12-14T21:26:16
O009250,M04448,C006282,shipped,,2026-03-08T06:43:39,2026-03-08T06:55:39
O009251,M00280,C015777,shipped,,2025-07-14T05:43:04,2025-07-14T06:29:04
O009252,M02585,C007455,shipped,,2026-04-11T02:49:31,2026-04-11T04:33:31
O009253,M02349,C011733,shipped,,2025-01-14T13:27:37,2025-01-14T13:56:37
O009254,M02058,C017528,shipped,,2026-03-09T01:16:38,2026-03-09T02:10:38
O009255,M00716,C002286,pending,,2025-08-14T19:57:22,2025-08-14T21:12:22
O009256,M02284,C000114,cancelled,,2025-05-06T19:37:12,
O009257,M04069,C014645,cancelled,true,2025-07-08T16:16:09,
O009258,M01881,C015958,pending,,2025-07-02T16:00:16,2025-07-02T16:36:16
O009259,M02592,C003001,shipped,,2025-02-05T13:52:23,2025-02-05T14:50:23
O009260,M00063,C008499,shipped,,2024-12-22T08:57:10,2024-12-22T09:29:10
O009261,M00183,C019208,shipped,true,2025-05-08T16:18:39,2025-05-08T17:47:39
O009262,M01415,C013530,shipped,,2026-01-09T19:58:31,2026-01-09T21:57:31
O009263,M01997,C002374,shipped,false,2025-09-07T23:06:07,2025-09-08T00:12:07
O009264,M04763,C017203,shipped,,2026-04-11T11:05:21,2026-04-11T11:06:21
O009265,M04296,C019793,shipped,,2025-11-06T23:07:25,2025-11-06T23:15:25
O009266,M01500,C014300,shipped,,2025-12-04T13:13:12,2025-12-04T13:40:12
O009267,M00506,C005343,shipped,true,2025-01-29T23:05:55,2025-01-30T00:03:55
O009268,M02824,C014927,shipped,,2025-05-20T21:14:06,2025-05-20T22:37:06
O009269,M00533,C016528,partially_shipped,,2025-10-02T09:57:43,2025-10-02T10:25:43
O009270,M02371,C011629,shipped,,2025-09-19T04:01:21,2025-09-19T05:31:21
O009271,M03628,C005809,shipped,true,2025-09-06T23:36:48,2025-09-07T00:53:48
O009272,M00011,C001913,pending,,2024-12-05T21:43:06,2024-12-05T22:40:06
O009273,M00560,C013609,shipped,,2026-02-06T22:17:14,2026-02-06T23:13:14
O009274,M02105,C013739,shipped,,2026-04-16T00:07:53,2026-04-16T01:41:53
O009275,M00894,C006006,shipped,,2025-12-09T20:10:27,2025-12-09T20:27:27
O009276,M00607,C015409,shipped,,2025-05-19T22:10:52,2025-05-19T23:49:52
O009277,M00829,C013489,shipped,,2024-12-25T07:48:02,2024-12-25T08:07:02
O009278,M02157,C006383,shipped,,2024-11-03T16:58:13,2024-11-03T17:09:13
O009279,M02560,C009430,shipped,,2024-12-15T13:31:30,2024-12-15T13:42:30
O009280,M03974,C005811,partially_shipped,,2025-10-31T00:58:16,2025-10-31T01:29:16
O009281,M00333,C008059,shipped,,2025-04-01T11:14:11,2025-04-01T12:27:11
O009282,M03823,C014461,shipped,,2025-10-16T10:24:12,2025-10-16T11:39:12
O009283,M03052,C010824,shipped,,2025-01-11T22:25:14,2025-01-11T23:07:14
O009284,M00961,C001836,shipped,,2025-05-18T06:29:47,2025-05-18T07:37:47
O009285,M00023,C009055,shipped,,2025-09-01T10:28:09,2025-09-01T11:56:09
O009286,M02089,C011852,shipped,,2025-04-26T17:29:11,2025-04-26T19:21:11
O009287,M00133,C019925,shipped,,2025-03-09T22:05:41,2025-03-09T22:20:41
O009288,M04398,C018486,pending,,2026-03-30T17:50:19,2026-03-30T19:48:19
O009289,M02352,C015613,shipped,,2025-11-29T08:21:29,2025-11-29T10:02:29
O009290,M01804,C003253,shipped,,2025-05-14T02:57:02,2025-05-14T04:41:02
O009291,M00046,C002788,shipped,,2025-10-24T08:36:13,2025-10-24T09:23:13
O009292,M01061,C006939,shipped,true,2024-12-22T19:55:05,2024-12-22T20:46:05
O009293,M03022,C009337,shipped,true,2025-07-14T05:09:22,2025-07-14T06:04:22
O009294,M04625,C002492,shipped,,2026-03-30T00:13:49,2026-03-30T00:21:49
O009295,M01933,C004173,shipped,,2025-12-10T22:29:13,2025-12-10T23:07:13
O009296,M01732,C018477,shipped,,2024-11-02T10:49:49,2024-11-02T11:23:49
O009297,M04799,C011044,shipped,,2026-02-09T06:47:29,2026-02-09T08:14:29
O009298,M01755,C014791,shipped,false,2026-03-25T19:24:59,2026-03-25T19:27:59
O009299,M03725,C011108,shipped,,2025-10-10T00:10:24,2025-10-10T01:00:24
O009300,M04865,C001316,shipped,,2024-12-19T13:59:06,2024-12-19T15:01:06
O009301,M03962,C007816,shipped,,2025-06-30T07:26:35,2025-06-30T08:00:35
O009302,M01477,C006674,shipped,,2025-04-24T20:12:13,2025-04-24T21:17:13
O009303,M01335,C004778,shipped,,2025-07-31T14:28:48,2025-07-31T15:31:48
O009304,M03763,C000969,partially_shipped,,2026-04-04T07:51:24,2026-04-04T09:39:24
O009305,M01348,C010363,shipped,,2026-03-20T22:29:41,2026-03-20T23:06:41
O009306,M00449,C014712,shipped,,2025-06-18T09:23:46,2025-06-18T10:11:46
O009307,M03276,C012143,shipped,,2026-02-04T06:11:23,2026-02-04T06:50:23
O009308,M00624,C014917,shipped,,2025-10-08T07:12:16,2025-10-08T07:31:16
O009309,M01861,C008490,shipped,,2025-04-28T17:43:01,2025-04-28T19:40:01
O009310,M02166,C017909,shipped,,2025-05-11T10:31:00,2025-05-11T12:07:00
O009311,M03144,C013281,pending,,2026-01-29T01:06:13,2026-01-29T03:04:13
O009312,M04116,C017235,pending,,2025-10-29T17:43:29,2025-10-29T18:25:29
O009313,M02030,C005332,shipped,false,2024-12-31T12:59:12,2024-12-31T13:43:12
O009314,M00462,C010274,shipped,,2026-01-17T11:10:58,2026-01-17T11:14:58
O009315,M02422,C001966,shipped,,2025-12-31T07:35:08,2025-12-31T08:39:08
O009316,M03635,C008198,cancelled,,2025-01-29T04:15:08,
O009317,M03772,C019457,shipped,,2024-11-27T14:10:06,2024-11-27T14:12:06
O009318,M00648,C011628,shipped,,2025-03-08T08:56:09,2025-03-08T10:06:09
O009319,M00948,C004780,shipped,,2024-11-28T13:58:43,2024-11-28T14:00:43
O009320,M03484,C017713,shipped,,2025-12-07T09:32:12,2025-12-07T10:22:12
O009321,M01723,C012785,shipped,,2026-02-25T04:56:04,2026-02-25T05:42:04
O009322,M00793,C012413,shipped,,2025-05-15T18:35:42,2025-05-15T18:57:42
O009323,M01568,C005560,shipped,,2026-03-23T06:41:48,2026-03-23T08:06:48
O009324,M04180,C001905,partially_shipped,,2024-11-17T13:48:30,2024-11-17T14:04:30
O009325,M01554,C012804,shipped,,2024-12-02T18:54:09,2024-12-02T19:24:09
O009326,M02416,C004317,shipped,,2026-01-12T14:46:28,2026-01-12T15:48:28
O009327,M02575,C006630,partially_shipped,,2026-04-03T05:00:21,2026-04-03T05:44:21
O009328,M03113,C005274,pending,,2025-03-07T11:09:48,2025-03-07T11:32:48
O009329,M02767,C009954,shipped,,2025-10-01T05:33:23,2025-10-01T06:11:23
O009330,M04611,C019474,shipped,true,2025-05-15T12:53:20,2025-05-15T14:02:20
O009331,M01928,C014001,shipped,,2025-11-02T07:36:50,2025-11-02T08:55:50
O009332,M04124,C003217,shipped,,2025-10-09T01:33:26,2025-10-09T01:38:26
O009333,M03273,C007772,shipped,,2025-08-19T08:35:09,2025-08-19T10:02:09
O009334,M03613,C010599,shipped,,2026-03-11T03:28:02,2026-03-11T05:27:02
O009335,M00485,C001340,shipped,,2025-08-12T23:50:03,2025-08-13T01:36:03
O009336,M01204,C013944,shipped,,2025-10-21T23:23:35,2025-10-22T00:04:35
O009337,M04869,C017096,cancelled,,2026-02-04T18:51:25,
O009338,M04522,C006828,shipped,,2025-04-19T11:11:51,2025-04-19T11:34:51
O009339,M03951,C018577,shipped,,2025-09-30T23:37:25,2025-10-01T00:46:25
O009340,M00667,C014517,shipped,,2025-11-26T02:31:48,2025-11-26T03:24:48
O009341,M04148,C000944,shipped,,2025-05-02T01:26:25,2025-05-02T03:01:25
O009342,M01563,C010969,shipped,,2025-08-06T21:59:08,2025-08-06T23:52:08
O009343,M00567,C019213,shipped,,2024-11-25T21:10:44,2024-11-25T22:55:44
O009344,M02386,C013995,shipped,true,2025-01-02T12:41:57,2025-01-02T14:41:57
O009345,M01067,C011722,shipped,,2025-04-18T16:47:50,2025-04-18T17:24:50
O009346,M04347,C004292,pending,,2025-11-07T05:48:18,2025-11-07T06:44:18
O009347,M03565,C003589,shipped,,2025-03-28T12:37:45,2025-03-28T14:28:45
O009348,M00805,C018217,shipped,,2025-05-30T06:16:00,2025-05-30T07:21:00
O009349,M02325,C013352,shipped,,2025-07-07T21:06:02,2025-07-07T22:53:02
O009350,M03159,C015714,shipped,,2025-10-30T13:29:46,2025-10-30T15:00:46
O009351,M01307,C011248,shipped,,2025-08-16T20:51:22,2025-08-16T22:38:22
O009352,M04827,C011687,shipped,,2026-01-13T18:59:13,2026-01-13T20:39:13
O009353,M00415,C008398,shipped,,2025-01-15T18:50:59,2025-01-15T19:56:59
O009354,M03662,C003368,shipped,,2025-11-30T00:02:14,2025-11-30T01:09:14
O009355,M01339,C009903,shipped,,2025-01-21T15:56:57,2025-01-21T16:53:57
O009356,M01639,C007890,shipped,,2025-05-29T17:22:10,2025-05-29T17:32:10
O009357,M03084,C013609,shipped,,2025-06-27T09:49:52,2025-06-27T10:36:52
O009358,M03651,C001643,shipped,,2025-06-04T21:05:47,2025-06-04T22:13:47
O009359,M04108,C008288,shipped,,2025-09-09T13:36:00,2025-09-09T14:50:00
O009360,M02804,C010718,shipped,,2024-11-16T13:44:19,2024-11-16T15:06:19
O009361,M01494,C010255,shipped,,2025-11-09T16:41:37,2025-11-09T18:21:37
O009362,M03241,C009494,shipped,,2026-02-27T22:14:06,2026-02-28T00:08:06
O009363,M01752,C007875,shipped,,2025-03-04T01:07:49,2025-03-04T01:38:49
O009364,M00733,C015075,cancelled,,2025-04-18T22:12:15,
O009365,M04185,C004755,shipped,true,2026-01-04T01:27:30,2026-01-04T03:13:30
O009366,M04699,C017198,shipped,,2026-03-15T18:43:59,2026-03-15T18:51:59
O009367,M00180,C009727,shipped,,2025-06-18T17:51:55,2025-06-18T18:10:55
O009368,M00711,C008566,partially_shipped,,2025-09-12T21:59:55,2025-09-12T23:05:55
O009369,M03070,C006525,shipped,,2025-11-06T08:26:59,2025-11-06T09:27:59
O009370,M03970,C019096,shipped,,2026-01-19T05:13:34,2026-01-19T05:52:34
O009371,M03991,C006357,shipped,,2024-11-17T12:12:52,2024-11-17T14:12:52
O009372,M04457,C000572,shipped,,2025-11-03T22:20:56,2025-11-03T22:43:56
O009373,M03345,C018120,shipped,,2024-11-17T06:38:14,2024-11-17T06:56:14
O009374,M02634,C017589,shipped,,2025-08-05T11:36:25,2025-08-05T13:29:25
O009375,M04687,C018175,shipped,,2025-02-10T05:54:18,2025-02-10T06:12:18
O009376,M01364,C012494,shipped,,2024-12-23T22:43:01,2024-12-23T23:03:01
O009377,M00618,C016694,shipped,,2025-01-20T01:00:05,2025-01-20T03:00:05
O009378,M01635,C010778,shipped,,2025-11-23T00:42:18,2025-11-23T02:28:18
O009379,M02982,C005966,shipped,,2025-02-18T08:20:46,2025-02-18T09:16:46
O009380,M02245,C004831,shipped,,2026-03-27T20:49:56,2026-03-27T22:32:56
O009381,M00470,C008784,shipped,,2025-08-10T16:12:17,2025-08-10T18:10:17
O009382,M03237,C008256,shipped,,2025-11-20T08:09:29,2025-11-20T09:46:29
O009383,M01101,C010404,shipped,,2026-04-02T11:30:46,2026-04-02T12:53:46
O009384,M04754,C003739,shipped,,2026-01-12T08:43:43,2026-01-12T10:37:43
O009385,M02865,C002374,partially_shipped,,2025-05-20T03:44:40,2025-05-20T05:00:40
O009386,M03986,C011632,shipped,,2025-11-24T19:22:04,2025-11-24T20:39:04
O009387,M00348,C011620,shipped,,2026-03-27T19:08:13,2026-03-27T19:59:13
O009388,M00160,C019809,shipped,,2026-04-04T17:50:42,2026-04-04T18:34:42
O009389,M03155,C007194,shipped,,2025-09-09T10:29:19,2025-09-09T12:21:19
O009390,M03868,C004752,shipped,,2024-12-16T06:22:02,2024-12-16T08:06:02
O009391,M02449,C014896,pending,,2024-12-27T13:37:59,2024-12-27T14:13:59
O009392,M03157,C006275,shipped,,2026-03-07T01:47:16,2026-03-07T01:57:16
O009393,M00113,C002501,shipped,,2026-02-18T11:19:18,2026-02-18T12:49:18
