shipment_id,order_id,shipped_at
S0009097,O008428,2025-10-23T18:52:35
S0009098,O008429,2025-12-11T22:11:26
S0009099,O008430,2026-02-17T09:07:37
S0009100,O008431,2025-08-03T13:52:23
S0009101,O008432,2025-02-18T11:24:19
S0009102,O008433,2025-05-06T20:31:16
S0009103,O008434,2025-09-06T03:50:22
S0009104,O008435,2025-05-04T01:07:00
S0009105,O008436,2025-01-17T21:39:45
S0009106,O008437,2025-02-19T06:09:40
S0009107,O008438,2026-01-01T05:55:00
S0009108,O008439,2025-12-22T11:31:30
S0009109,O008440,2026-03-28T16:12:22
S0009110,O008441,2025-07-16T23:24:54
S0009111,O008442,2025-07-07T20:02:07
S0009112,O008443,2025-02-25T16:02:26
S0009113,O008444,2025-06-02T13:31:23
S0009114,O008445,2025-07-24T11:14:25
S0009115,O008446,2026-02-01T01:59:03
S0009116,O008447,2025-02-14T13:57:57
S0009117,O008448,2025-10-12T12:01:09
S0009118,O008449,2025-07-23T00:53:21
S0009119,O008450,2025-11-11T14:39:32
S0009120,O008450,2025-11-27T14:39:32
S0009121,O008450,2025-12-13T14:39:32
S0009122,O008451,2026-03-05T05:57:20
S0009123,O008452,2025-06-20T08:08:26
S0009124,O008453,2025-10-26T04:35:56
S0009125,O008454,2025-07-07T17:34:58
S0009126,O008455,2025-03-22T00:32:31
S0009127,O008456,2025-10-18T03:19:15
S0009128,O008457,2025-11-21T03:09:23
S0009129,O008459,2025-01-14T10:18:54
S0009130,O008460,2026-03-29T08:12:37
S0009131,O008460,2026-04-17T08:12:37
S0009132,O008460,2026-05-01T00:00:00
S0009133,O008461,2025-06-04T15:16:14
S0009134,O008462,2025-04-21T15:58:41
S0009135,O008464,2026-01-09T11:34:09
S0009136,O008464,2026-01-24T11:34:09
S0009137,O008465,2025-05-14T20:39:43
S0009138,O008466,2025-10-24T19:33:45
S0009139,O008467,2025-04-26T11:59:00
S0009140,O008469,2025-04-02T10:55:54
S0009141,O008469,2025-05-23T10:55:54
S0009142,O008470,2026-02-11T21:09:13
S0009143,O008471,2024-11-21T03:37:26
S0009144,O008472,2024-12-05T22:02:50
S0009145,O008473,2025-03-19T13:08:10
S0009146,O008473,2025-04-27T13:08:10
S0009147,O008474,2025-04-08T06:51:32
S0009148,O008475,2025-11-02T20:08:09
S0009149,O008476,2025-09-11T22:45:52
S0009150,O008476,2025-09-26T22:45:52
S0009151,O008476,2025-09-30T22:45:52
S0009152,O008477,2026-01-15T23:25:19
S0009153,O008478,2025-05-18T16:56:22
S0009154,O008479,2026-04-09T15:36:36
S0009155,O008481,2025-10-21T06:18:55
S0009156,O008482,2025-05-01T23:40:14
S0009157,O008482,2025-06-04T23:40:14
S0009158,O008482,2025-05-30T23:40:14
S0009159,O008483,2025-11-18T06:58:57
S0009160,O008485,2025-03-31T17:35:09
S0009161,O008486,2025-01-16T23:29:56
S0009162,O008487,2025-09-13T18:53:11
S0009163,O008488,2025-07-13T02:37:26
S0009164,O008489,2025-09-15T13:06:33
S0009165,O008490,2026-04-07T05:01:01
S0009166,O008491,2025-03-15T14:35:05
S0009167,O008492,2025-11-21T08:39:28
S0009168,O008493,2025-08-13T00:09:42
S0009169,O008494,2026-02-09T22:15:25
S0009170,O008496,2025-03-23T08:59:31
S0009171,O008497,2026-04-16T14:07:42
S0009172,O008498,2025-01-22T22:34:33
S0009173,O008499,2025-03-29T03:54:55
S0009174,O008500,2025-03-05T12:32:06
S0009175,O008500,2025-04-28T12:32:06
S0009176,O008500,2025-04-19T12:32:06
S0009177,O008501,2024-11-29T00:01:39
S0009178,O008502,2025-06-04T11:53:51
S0009179,O008505,2025-12-13T03:56:55
S0009180,O008505,2025-12-31T03:56:55
S0009181,O008506,2025-11-03T23:45:55
S0009182,O008507,2025-07-30T14:56:45
S0009183,O008508,2025-08-30T16:54:21
S0009184,O008509,2025-11-18T15:33:59
S0009185,O008510,2025-11-04T20:15:09
S0009186,O008511,2025-11-28T03:14:48
S0009187,O008512,2025-09-29T12:06:58
S0009188,O008513,2024-12-06T23:03:10
S0009189,O008513,2025-01-23T23:03:10
S0009190,O008514,2025-12-25T17:46:20
S0009191,O008515,2025-06-26T01:49:27
S0009192,O008516,2024-12-19T19:15:35
S0009193,O008517,2025-12-07T11:42:42
S0009194,O008517,2026-01-07T11:42:42
S0009195,O008518,2025-04-14T09:22:07
S0009196,O008519,2025-06-02T10:51:24
S0009197,O008520,2025-12-17T17:07:14
S0009198,O008521,2025-07-26T08:52:49
S0009199,O008522,2025-11-09T05:12:02
S0009200,O008523,2026-02-04T01:44:22
S0009201,O008524,2025-09-17T01:59:37
S0009202,O008525,2025-11-28T20:40:39
S0009203,O008526,2025-03-16T02:27:56
S0009204,O008527,2024-12-01T00:24:12
S0009205,O008529,2025-08-20T08:30:42
S0009206,O008531,2025-12-24T10:33:27
S0009207,O008532,2025-09-10T10:57:14
S0009208,O008533,2025-10-03T17:14:50
S0009209,O008534,2026-04-02T02:38:47
S0009210,O008536,2025-07-20T12:27:58
S0009211,O008537,2025-02-25T22:08:19
S0009212,O008538,2025-12-24T19:18:09
S0009213,O008539,2025-11-10T11:07:24
S0009214,O008541,2025-06-05T22:22:11
S0009215,O008542,2025-10-20T09:59:48
S0009216,O008542,2025-11-08T09:59:48
S0009217,O008542,2025-12-14T09:59:48
S0009218,O008543,2025-07-16T05:27:51
S0009219,O008543,2025-08-02T05:27:51
S0009220,O008543,2025-08-19T05:27:51
S0009221,O008545,2025-07-26T23:45:52
S0009222,O008546,2025-11-26T00:45:06
S0009223,O008547,2025-02-18T18:05:35
S0009224,O008548,2025-06-16T05:26:41
S0009225,O008549,2025-12-16T02:42:33
S0009226,O008551,2026-01-30T18:49:18
S0009227,O008553,2025-01-26T14:43:25
S0009228,O008554,2025-03-09T01:57:00
S0009229,O008555,2026-02-08T04:36:36
S0009230,O008556,2025-10-02T18:01:56
S0009231,O008556,2025-10-31T18:01:56
S0009232,O008557,2026-01-18T04:12:11
S0009233,O008558,2025-01-04T15:34:09
S0009234,O008559,2025-12-24T20:31:40
S0009235,O008560,2024-12-11T15:44:27
S0009236,O008561,2024-12-10T01:03:57
S0009237,O008562,2025-08-26T03:40:51
S0009238,O008562,2025-10-01T03:40:51
S0009239,O008562,2025-09-11T03:40:51
S0009240,O008563,2025-06-23T23:23:10
S0009241,O008564,2025-09-03T22:11:24
S0009242,O008565,2024-12-23T15:57:56
S0009243,O008566,2025-10-02T14:22:16
S0009244,O008567,2025-08-21T11:50:08
S0009245,O008568,2025-08-03T02:01:56
S0009246,O008569,2026-01-23T00:29:23
S0009247,O008570,2025-02-17T07:57:53
S0009248,O008571,2026-02-12T06:10:40
S0009249,O008572,2026-03-23T00:39:04
S0009250,O008572,2026-04-25T00:39:04
S0009251,O008572,2026-04-15T00:39:04
S0009252,O008573,2025-02-04T20:20:53
S0009253,O008574,2025-01-20T11:11:10
S0009254,O008575,2025-12-01T11:21:58
S0009255,O008576,2026-02-21T14:57:04
S0009256,O008576,2026-04-02T14:57:04
S0009257,O008577,2025-07-10T21:33:21
S0009258,O008577,2025-08-16T21:33:21
S0009259,O008578,2025-04-25T06:57:39
S0009260,O008579,2026-02-06T05:55:29
S0009261,O008580,2025-09-02T16:59:04
S0009262,O008581,2025-07-15T15:12:04
S0009263,O008582,2025-01-07T08:52:05
S0009264,O008583,2025-11-22T06:20:13
S0009265,O008585,2025-02-21T21:26:36
S0009266,O008586,2025-09-17T13:24:36
S0009267,O008587,2025-01-30T11:45:38
S0009268,O008588,2026-01-29T23:19:13
S0009269,O008588,2026-03-01T23:19:13
S0009270,O008588,2026-03-22T23:19:13
S0009271,O008589,2026-04-23T07:11:59
S0009272,O008590,2025-01-10T17:14:48
S0009273,O008591,2025-10-07T10:00:21
S0009274,O008592,2025-06-05T01:00:30
S0009275,O008593,2025-11-05T15:57:07
S0009276,O008594,2025-11-23T20:28:01
S0009277,O008595,2024-12-25T17:46:54
S0009278,O008596,2026-03-13T14:56:04
S0009279,O008597,2025-02-04T16:46:30
S0009280,O008597,2025-04-02T16:46:30
S0009281,O008599,2025-08-31T13:28:01
S0009282,O008600,2025-06-23T17:41:13
S0009283,O008600,2025-07-08T17:41:13
S0009284,O008600,2025-07-16T17:41:13
S0009285,O008601,2025-04-13T06:32:54
S0009286,O008601,2025-05-10T06:32:54
S0009287,O008602,2024-11-20T23:15:59
S0009288,O008603,2025-12-29T11:01:41
S0009289,O008604,2024-11-25T22:06:10
S0009290,O008605,2026-02-26T01:32:32
S0009291,O008607,2026-03-12T00:56:59
S0009292,O008608,2025-12-16T23:22:31
S0009293,O008609,2026-01-16T07:16:48
S0009294,O008610,2025-05-12T15:39:19
S0009295,O008612,2026-03-10T06:05:11
S0009296,O008613,2025-03-21T10:15:17
S0009297,O008614,2025-07-20T09:26:11
S0009298,O008615,2024-12-17T06:08:33
S0009299,O008616,2025-03-17T03:51:25
S0009300,O008617,2025-04-07T02:42:08
S0009301,O008618,2026-04-11T19:38:21
S0009302,O008619,2025-06-17T18:02:25
S0009303,O008620,2025-03-17T15:51:33
S0009304,O008621,2025-11-30T05:26:23
S0009305,O008622,2025-08-06T02:46:46
S0009306,O008623,2025-05-25T10:13:39
S0009307,O008624,2025-05-26T16:23:46
S0009308,O008625,2026-02-03T01:16:46
S0009309,O008626,2025-02-12T08:39:46
S0009310,O008627,2025-04-15T17:40:04
S0009311,O008628,2025-01-17T13:23:34
S0009312,O008629,2025-02-03T00:17:26
S0009313,O008630,2026-03-05T07:55:04
S0009314,O008631,2025-10-01T17:07:25
S0009315,O008632,2026-04-18T23:16:08
S0009316,O008633,2025-04-28T05:10:14
S0009317,O008634,2026-02-28T15:18:27
S0009318,O008635,2025-11-11T03:31:31
S0009319,O008636,2025-09-12T03:11:42
S0009320,O008636,2025-10-09T03:11:42
S0009321,O008637,2025-05-21T23:16:27
S0009322,O008638,2025-04-11T21:29:24
S0009323,O008638,2025-05-30T21:29:24
S0009324,O008639,2025-11-01T22:15:03
S0009325,O008640,2024-12-28T17:02:49
S0009326,O008641,2025-10-17T14:11:26
S0009327,O008642,2025-12-01T15:26:25
S0009328,O008643,2025-05-24T23:26:19
S0009329,O008644,2026-04-10T03:58:44
S0009330,O008645,2025-12-31T00:37:02
S0009331,O008646,2025-04-02T09:16:51
S0009332,O008647,2025-07-08T00:38:54
S0009333,O008648,2025-02-04T15:28:01
S0009334,O008649,2025-12-06T02:53:52
S0009335,O008650,2025-11-27T09:49:16
S0009336,O008651,2025-04-13T07:52:25
S0009337,O008652,2025-06-30T23:59:33
S0009338,O008653,2026-03-20T08:26:21
S0009339,O008654,2025-05-27T23:38:21
S0009340,O008655,2024-11-18T12:59:10
S0009341,O008656,2025-02-28T11:33:07
S0009342,O008657,2025-10-01T00:20:17
S0009343,O008658,2024-12-11T05:27:10
S0009344,O008660,2026-01-25T10:21:06
S0009345,O008661,2026-02-28T17:38:21
S0009346,O008662,2026-02-19T07:31:01
S0009347,O008662,2026-03-25T07:31:01
S0009348,O008663,2025-09-16T14:20:51
S0009349,O008664,2025-05-24T23:54:26
S0009350,O008665,2025-05-07T16:49:17
S0009351,O008666,2025-06-21T05:55:12
S0009352,O008667,2026-03-07T11:46:34
S0009353,O008668,2024-11-15T23:54:57
S0009354,O008669,2026-01-05T21:00:48
S0009355,O008670,2025-06-13T18:38:53
S0009356,O008671,2025-09-06T13:37:37
S0009357,O008673,2025-10-11T07:57:46
S0009358,O008674,2025-06-12T20:26:16
S0009359,O008675,2025-12-21T04:36:54
S0009360,O008676,2025-04-10T00:56:56
S0009361,O008677,2024-11-12T23:24:56
S0009362,O008678,2025-04-28T04:26:54
S0009363,O008679,2025-05-04T22:21:45
S0009364,O008680,2026-03-28T06:46:43
S0009365,O008681,2025-11-25T14:34:36
S0009366,O008682,2024-12-07T14:39:11
S0009367,O008683,2025-03-04T10:58:09
S0009368,O008684,2025-11-01T15:08:06
S0009369,O008685,2026-01-04T16:54:47
S0009370,O008686,2025-09-10T05:49:12
S0009371,O008687,2025-03-29T06:33:07
S0009372,O008688,2025-12-07T04:20:39
S0009373,O008690,2026-01-08T15:07:11
S0009374,O008692,2025-11-10T22:41:03
S0009375,O008693,2025-06-29T11:13:04
S0009376,O008693,2025-07-26T11:13:04
S0009377,O008694,2025-10-12T08:22:19
S0009378,O008695,2025-09-10T11:22:38
S0009379,O008696,2026-03-10T19:20:05
S0009380,O008697,2025-05-04T09:38:48
S0009381,O008699,2025-12-10T02:47:24
S0009382,O008700,2024-12-17T11:21:36
S0009383,O008700,2025-01-05T11:21:36
S0009384,O008700,2025-01-17T11:21:36
S0009385,O008701,2025-04-22T01:17:44
S0009386,O008702,2025-10-13T15:32:51
S0009387,O008703,2026-02-18T22:59:16
S0009388,O008704,2025-06-06T19:52:12
S0009389,O008705,2025-08-16T10:15:44
S0009390,O008706,2026-03-01T20:01:39
S0009391,O008708,2025-09-12T06:31:34
S0009392,O008710,2025-08-29T21:48:16
S0009393,O008710,2025-10-15T21:48:16
S0009394,O008711,2025-12-07T13:49:52
S0009395,O008712,2024-12-20T22:35:46
S0009396,O008714,2026-04-24T09:19:15
S0009397,O008715,2026-01-29T07:49:46
S0009398,O008717,2025-08-11T04:07:20
S0009399,O008718,2025-06-29T18:26:24
S0009400,O008720,2025-02-12T05:54:34
S0009401,O008721,2026-03-02T00:17:28
S0009402,O008722,2025-12-28T10:41:33
S0009403,O008723,2025-02-03T00:12:19
S0009404,O008726,2026-03-20T09:53:19
S0009405,O008727,2024-11-12T13:01:10
S0009406,O008727,2024-12-21T13:01:10
S0009407,O008728,2026-01-26T22:40:50
S0009408,O008729,2025-02-26T18:44:18
S0009409,O008730,2024-11-21T08:40:50
S0009410,O008732,2025-11-15T07:02:16
S0009411,O008733,2025-09-20T09:40:54
S0009412,O008734,2025-10-16T00:42:53
S0009413,O008734,2025-11-16T00:42:53
S0009414,O008735,2024-11-16T02:26:03
S0009415,O008736,2026-03-31T19:49:09
S0009416,O008737,2025-05-12T20:22:14
S0009417,O008738,2024-12-27T19:32:31
S0009418,O008739,2024-12-13T16:53:03
S0009419,O008740,2024-12-03T19:44:29
S0009420,O008741,2025-06-07T02:42:45
S0009421,O008741,2025-07-09T02:42:45
S0009422,O008741,2025-06-27T02:42:45
S0009423,O008742,2025-03-27T14:58:27
S0009424,O008743,2026-04-26T21:49:54
S0009425,O008744,2025-01-22T19:56:14
S0009426,O008745,2025-07-11T12:21:58
S0009427,O008746,2025-02-11T16:13:06
S0009428,O008747,2025-06-03T09:23:41
S0009429,O008748,2025-02-21T20:16:25
S0009430,O008750,2025-02-13T04:20:27
S0009431,O008750,2025-03-22T04:20:27
S0009432,O008751,2025-08-30T14:55:43
S0009433,O008752,2025-07-11T13:44:07
S0009434,O008753,2025-08-08T05:09:24
S0009435,O008754,2025-08-19T05:08:07
S0009436,O008755,2025-04-27T10:12:23
S0009437,O008756,2024-11-16T11:03:11
S0009438,O008757,2025-03-18T19:42:47
S0009439,O008758,2025-09-09T21:14:22
S0009440,O008759,2026-02-03T01:34:38
S0009441,O008760,2025-08-14T15:36:05
S0009442,O008761,2025-06-04T06:32:29
S0009443,O008762,2024-12-09T14:24:53
S0009444,O008762,2024-12-27T14:24:53
S0009445,O008763,2026-04-14T06:12:10
S0009446,O008765,2025-08-29T01:49:57
S0009447,O008767,2025-12-22T13:47:19
S0009448,O008768,2025-02-25T06:09:23
S0009449,O008769,2026-04-27T20:45:05
S0009450,O008770,2024-12-11T07:08:21
S0009451,O008772,2025-03-24T05:30:28
S0009452,O008773,2025-05-15T13:48:29
S0009453,O008774,2025-03-26T08:37:04
S0009454,O008775,2025-01-27T13:49:00
S0009455,O008775,2025-02-26T13:49:00
S0009456,O008776,2025-10-13T20:37:22
S0009457,O008777,2025-07-06T12:41:11
S0009458,O008778,2026-04-15T10:11:29
S0009459,O008779,2025-09-16T21:39:26
S0009460,O008780,2025-07-21T17:53:40
S0009461,O008781,2026-02-16T18:57:15
S0009462,O008782,2025-05-06T13:05:08
S0009463,O008782,2025-07-04T13:05:08
S0009464,O008783,2026-04-26T09:08:59
S0009465,O008784,2025-04-18T18:56:11
S0009466,O008786,2026-03-31T02:48:03
S0009467,O008787,2025-06-13T02:55:28
S0009468,O008789,2025-04-12T23:39:56
S0009469,O008790,2024-12-17T11:55:30
S0009470,O008791,2025-09-06T16:27:36
S0009471,O008793,2025-05-06T07:22:05
S0009472,O008794,2026-02-20T12:55:57
S0009473,O008795,2025-11-10T09:10:39
S0009474,O008796,2025-02-19T12:43:44
S0009475,O008797,2025-08-02T02:17:26
S0009476,O008797,2025-08-20T02:17:26
S0009477,O008797,2025-09-12T02:17:26
S0009478,O008798,2026-02-08T03:44:23
S0009479,O008799,2026-01-07T03:47:21
S0009480,O008799,2026-02-18T03:47:21
S0009481,O008800,2025-11-07T13:50:30
S0009482,O008801,2025-09-27T05:28:13
S0009483,O008802,2025-03-29T12:06:49
S0009484,O008803,2025-01-24T03:00:07
S0009485,O008804,2025-04-02T18:57:17
S0009486,O008806,2026-01-24T23:21:19
S0009487,O008807,2025-11-27T02:38:01
S0009488,O008809,2025-12-03T13:35:08
S0009489,O008810,2025-05-07T05:41:33
S0009490,O008811,2025-07-02T16:27:23
S0009491,O008812,2026-03-19T01:15:53
S0009492,O008813,2025-09-17T18:17:54
S0009493,O008815,2025-11-11T20:36:15
S0009494,O008816,2025-07-25T16:47:57
S0009495,O008817,2024-11-22T07:41:30
S0009496,O008818,2025-04-10T00:40:00
S0009497,O008819,2025-06-28T07:06:45
S0009498,O008819,2025-08-15T07:06:45
S0009499,O008820,2025-01-01T17:18:10
S0009500,O008821,2025-10-18T14:13:27
S0009501,O008822,2025-12-28T17:25:28
S0009502,O008823,2025-03-24T12:43:27
S0009503,O008824,2025-11-19T09:53:57
S0009504,O008825,2025-12-06T10:35:51
S0009505,O008826,2025-10-11T19:18:09
S0009506,O008827,2026-01-16T02:18:58
S0009507,O008828,2025-05-25T06:37:04
S0009508,O008829,2025-04-24T20:57:56
S0009509,O008830,2025-03-14T11:11:21
S0009510,O008831,2024-12-12T16:09:58
S0009511,O008832,2025-04-08T07:11:13
S0009512,O008833,2025-10-11T02:10:31
S0009513,O008834,2025-06-21T11:06:04
S0009514,O008835,2025-04-07T05:46:35
S0009515,O008836,2024-11-16T11:23:23
S0009516,O008837,2025-01-31T11:58:44
S0009517,O008838,2026-01-01T12:58:54
S0009518,O008839,2025-04-10T03:02:23
S0009519,O008840,2026-01-04T04:14:45
S0009520,O008840,2026-01-28T04:14:45
S0009521,O008840,2026-02-10T04:14:45
S0009522,O008841,2025-07-10T22:30:55
S0009523,O008842,2025-05-29T14:08:58
S0009524,O008843,2025-05-08T04:20:25
S0009525,O008844,2025-03-22T19:19:09
S0009526,O008845,2025-06-11T03:16:01
S0009527,O008845,2025-07-21T03:16:01
S0009528,O008845,2025-07-03T03:16:01
S0009529,O008846,2025-10-03T21:14:52
S0009530,O008847,2026-01-15T08:27:02
S0009531,O008847,2026-02-15T08:27:02
S0009532,O008848,2025-11-20T02:03:35
S0009533,O008849,2025-06-08T22:48:33
S0009534,O008851,2025-06-07T23:57:05
S0009535,O008852,2025-03-19T06:38:34
S0009536,O008853,2025-03-16T17:25:19
S0009537,O008854,2024-12-28T10:06:09
S0009538,O008855,2024-11-30T18:09:31
S0009539,O008855,2025-01-15T18:09:31
S0009540,O008855,2025-01-01T18:09:31
S0009541,O008857,2025-09-26T05:23:18
S0009542,O008858,2026-04-12T12:37:18
S0009543,O008858,2026-05-01T00:00:00
S0009544,O008860,2025-09-18T18:08:04
S0009545,O008861,2024-11-17T21:36:17
S0009546,O008862,2025-02-22T14:34:38
S0009547,O008863,2025-07-08T21:21:49
S0009548,O008863,2025-08-16T21:21:49
S0009549,O008864,2025-09-19T13:28:22
S0009550,O008865,2025-04-21T00:19:48
S0009551,O008866,2024-12-05T05:47:57
S0009552,O008867,2025-10-15T08:53:31
S0009553,O008867,2025-10-30T08:53:31
S0009554,O008867,2025-11-06T08:53:31
S0009555,O008868,2025-11-08T22:23:35
S0009556,O008869,2025-08-05T17:14:38
S0009557,O008870,2025-05-30T00:27:08
S0009558,O008871,2026-03-30T14:08:55
S0009559,O008872,2025-11-04T23:13:15
S0009560,O008873,2025-10-29T20:58:09
S0009561,O008874,2025-04-30T11:44:48
S0009562,O008875,2024-11-13T10:18:49
S0009563,O008876,2025-10-16T04:19:44
S0009564,O008878,2025-08-09T12:47:26
S0009565,O008878,2025-09-22T12:47:26
S0009566,O008878,2025-08-27T12:47:26
S0009567,O008879,2026-03-01T09:50:24
S0009568,O008880,2025-07-09T18:46:57
S0009569,O008881,2025-04-16T16:07:29
S0009570,O008882,2025-01-24T18:14:28
S0009571,O008882,2025-02-26T18:14:28
S0009572,O008882,2025-03-05T18:14:28
S0009573,O008883,2025-05-16T22:59:02
S0009574,O008886,2025-10-13T11:49:45
S0009575,O008886,2025-11-28T11:49:45
S0009576,O008886,2025-11-04T11:49:45
S0009577,O008887,2026-04-24T21:10:17
S0009578,O008888,2025-03-06T22:21:16
S0009579,O008889,2026-01-24T10:21:26
S0009580,O008890,2025-08-25T07:04:23
S0009581,O008891,2025-12-19T17:21:32
S0009582,O008892,2025-02-18T02:26:52
S0009583,O008892,2025-03-05T02:26:52
S0009584,O008893,2026-02-03T02:46:29
S0009585,O008894,2025-01-22T01:16:10
S0009586,O008895,2026-03-07T06:32:34
S0009587,O008896,2026-01-10T03:55:51
S0009588,O008897,2026-02-22T21:08:22
S0009589,O008898,2024-11-12T22:37:49
S0009590,O008899,2026-02-19T06:56:32
S0009591,O008900,2026-01-06T05:14:22
S0009592,O008901,2026-01-17T13:34:08
S0009593,O008902,2025-10-13T14:25:29
S0009594,O008903,2025-03-27T19:09:53
S0009595,O008904,2025-04-10T20:15:38
S0009596,O008905,2025-05-04T08:57:10
S0009597,O008906,2025-04-20T09:05:35
S0009598,O008907,2026-03-23T17:45:24
S0009599,O008908,2026-02-22T11:38:06
S0009600,O008909,2025-08-07T16:15:25
S0009601,O008910,2025-04-01T09:00:02
S0009602,O008911,2025-09-02T00:52:12
S0009603,O008913,2025-05-08T04:03:39
S0009604,O008914,2025-04-25T04:37:38
S0009605,O008916,2026-03-04T12:06:12
S0009606,O008917,2025-03-25T20:58:50
S0009607,O008919,2026-02-14T23:58:35
S0009608,O008920,2025-07-11T00:05:40
S0009609,O008921,2025-10-29T23:40:23
S0009610,O008922,2025-10-02T11:59:54
S0009611,O008922,2025-10-21T11:59:54
S0009612,O008923,2025-07-26T21:20:05
S0009613,O008923,2025-09-01T21:20:05
S0009614,O008923,2025-09-07T21:20:05
S0009615,O008924,2026-02-18T06:56:27
S0009616,O008925,2025-09-27T22:36:59
S0009617,O008926,2025-04-06T12:56:17
S0009618,O008927,2025-04-08T19:17:13
S0009619,O008928,2025-12-26T22:11:13
S0009620,O008929,2025-11-23T03:14:04
S0009621,O008930,2025-12-25T22:52:51
S0009622,O008931,2026-02-28T03:43:32
S0009623,O008931,2026-04-25T03:43:32
S0009624,O008932,2025-08-22T05:33:31
S0009625,O008933,2025-01-30T08:31:53
S0009626,O008934,2025-09-03T04:11:31
S0009627,O008935,2025-02-20T14:35:22
S0009628,O008936,2026-03-05T18:32:16
S0009629,O008937,2025-05-20T02:04:16
S0009630,O008938,2024-12-08T09:50:44
S0009631,O008939,2025-11-13T02:12:33
S0009632,O008940,2024-11-22T23:13:25
S0009633,O008941,2025-08-16T13:42:22
S0009634,O008942,2026-01-20T01:24:11
S0009635,O008943,2025-04-25T01:34:27
S0009636,O008944,2025-10-08T09:30:33
S0009637,O008945,2026-03-30T06:32:53
S0009638,O008947,2025-05-01T20:23:47
S0009639,O008948,2025-08-19T01:37:31
S0009640,O008949,2025-10-18T12:28:14
S0009641,O008950,2025-09-12T13:22:21
S0009642,O008951,2025-04-06T15:49:48
S0009643,O008952,2025-04-27T16:41:44
S0009644,O008953,2025-04-03T01:12:12
S0009645,O008954,2026-02-10T17:28:16
S0009646,O008954,2026-03-30T17:28:16
S0009647,O008954,2026-03-13T17:28:16
S0009648,O008955,2025-03-16T04:25:02
S0009649,O008956,2025-06-18T16:28:50
S0009650,O008957,2025-09-27T00:25:16
S0009651,O008958,2025-08-16T18:47:43
S0009652,O008959,2025-09-28T07:18:15
S0009653,O008960,2025-04-09T16:56:34
S0009654,O008961,2025-12-19T15:41:50
S0009655,O008962,2025-06-28T01:35:45
S0009656,O008963,2025-11-27T05:41:48
S0009657,O008964,2025-03-17T19:29:02
S0009658,O008965,2024-11-24T02:21:24
S0009659,O008966,2025-01-05T17:53:12
S0009660,O008968,2026-03-19T19:58:15
S0009661,O008969,2026-03-15T13:03:01
S0009662,O008970,2025-05-20T06:21:18
S0009663,O008971,2026-03-20T18:20:23
S0009664,O008971,2026-05-01T00:00:00
S0009665,O008972,2026-01-08T22:19:20
S0009666,O008973,2026-01-07T07:41:54
S0009667,O008975,2025-04-19T01:43:03
S0009668,O008976,2024-11-24T16:23:13
S0009669,O008977,2026-02-14T22:03:23
S0009670,O008978,2025-05-07T21:07:45
S0009671,O008980,2025-10-15T17:18:53
S0009672,O008981,2026-04-06T09:17:26
S0009673,O008982,2025-05-09T05:42:46
S0009674,O008983,2025-09-18T02:45:52
S0009675,O008984,2025-05-13T12:29:13
S0009676,O008984,2025-06-23T12:29:13
S0009677,O008985,2025-10-23T23:51:33
S0009678,O008986,2024-12-21T22:39:26
