shipment_line_item_id,shipment_id,line_item_id,quantity_shipped
SL00015063,S0009257,L0016185,1
SL00015064,S0009258,L0016185,1
SL00015065,S0009259,L0016186,3
SL00015066,S0009260,L0016187,3
SL00015067,S0009261,L0016188,4
SL00015068,S0009261,L0016189,2
SL00015069,S0009262,L0016190,1
SL00015070,S0009262,L0016191,1
SL00015071,S0009263,L0016192,5
SL00015072,S0009263,L0016193,1
SL00015073,S0009263,L0016194,1
SL00015074,S0009263,L0016195,5
SL00015075,S0009265,L0016200,2
SL00015076,S0009266,L0016201,2
SL00015077,S0009266,L0016202,5
SL00015078,S0009267,L0016203,1
SL00015079,S0009268,L0016204,4
SL00015080,S0009268,L0016205,1
SL00015081,S0009270,L0016205,1
SL00015082,S0009271,L0016206,2
SL00015083,S0009272,L0016207,1
SL00015084,S0009272,L0016208,4
SL00015085,S0009273,L0016209,4
SL00015086,S0009273,L0016210,1
SL00015087,S0009274,L0016211,2
SL00015088,S0009274,L0016212,4
SL00015089,S0009275,L0016213,5
SL00015090,S0009275,L0016214,1
SL00015091,S0009275,L0016215,1
SL00015092,S0009276,L0016216,5
SL00015093,S0009276,L0016217,1
SL00015094,S0009276,L0016218,2
SL00015095,S0009277,L0016219,3
SL00015096,S0009278,L0016220,1
SL00015097,S0009279,L0016221,3
SL00015098,S0009280,L0016221,2
SL00015099,S0009281,L0016223,3
SL00015100,S0009282,L0016224,2
SL00015101,S0009283,L0016224,2
SL00015102,S0009285,L0016225,1
SL00015103,S0009286,L0016225,2
SL00015104,S0009287,L0016226,4
SL00015105,S0009287,L0016227,4
SL00015106,S0009287,L0016228,2
SL00015107,S0009288,L0016229,5
SL00015108,S0009289,L0016230,4
SL00015109,S0009290,L0016231,4
SL00015110,S0009290,L0016232,2
SL00015111,S0009291,L0016235,4
SL00015112,S0009291,L0016236,2
SL00015113,S0009292,L0016237,5
SL00015114,S0009293,L0016238,5
SL00015115,S0009294,L0016239,5
SL00015116,S0009294,L0016241,2
SL00015117,S0009295,L0016246,4
SL00015118,S0009295,L0016247,3
SL00015119,S0009296,L0016248,1
SL00015120,S0009296,L0016249,2
SL00015121,S0009297,L0016250,2
SL00015122,S0009297,L0016251,2
SL00015123,S0009298,L0016252,2
SL00015124,S0009298,L0016253,3
SL00015125,S0009299,L0016254,3
SL00015126,S0009300,L0016255,2
SL00015127,S0009301,L0016256,4
SL00015128,S0009302,L0016257,4
SL00015129,S0009303,L0016258,3
SL00015130,S0009304,L0016259,4
SL00015131,S0009305,L0016260,2
SL00015132,S0009305,L0016261,1
SL00015133,S0009306,L0016262,4
SL00015134,S0009307,L0016263,2
SL00015135,S0009307,L0016264,1
SL00015136,S0009308,L0016265,2
SL00015137,S0009309,L0016266,3
SL00015138,S0009309,L0016267,2
SL00015139,S0009309,L0016268,5
SL00015140,S0009310,L0016269,5
SL00015141,S0009311,L0016270,2
SL00015142,S0009311,L0016271,4
SL00015143,S0009312,L0016272,3
SL00015144,S0009312,L0016273,1
SL00015145,S0009313,L0016274,3
SL00015146,S0009313,L0016275,1
SL00015147,S0009313,L0016276,2
SL00015148,S0009314,L0016277,1
SL00015149,S0009314,L0016278,3
SL00015150,S0009315,L0016279,2
SL00015151,S0009317,L0016282,4
SL00015152,S0009317,L0016283,4
SL00015153,S0009318,L0016284,5
SL00015154,S0009318,L0016285,4
SL00015155,S0009320,L0016286,1
SL00015156,S0009320,L0016287,1
SL00015157,S0009321,L0016288,3
SL00015158,S0009321,L0016289,1
SL00015159,S0009322,L0016290,2
SL00015160,S0009322,L0016291,3
SL00015161,S0009323,L0016291,2
SL00015162,S0009324,L0016292,3
SL00015163,S0009325,L0016293,5
SL00015164,S0009325,L0016294,2
SL00015165,S0009326,L0016295,1
SL00015166,S0009326,L0016296,4
SL00015167,S0009327,L0016297,5
SL00015168,S0009327,L0016298,5
SL00015169,S0009327,L0016299,2
SL00015170,S0009328,L0016300,1
SL00015171,S0009328,L0016301,2
SL00015172,S0009329,L0016302,3
SL00015173,S0009330,L0016303,5
SL00015174,S0009330,L0016304,1
SL00015175,S0009330,L0016305,4
SL00015176,S0009331,L0016306,2
SL00015177,S0009331,L0016307,3
SL00015178,S0009332,L0016308,4
SL00015179,S0009332,L0016309,3
SL00015180,S0009332,L0016310,2
SL00015181,S0009333,L0016311,4
SL00015182,S0009334,L0016312,1
SL00015183,S0009334,L0016313,1
SL00015184,S0009335,L0016314,4
SL00015185,S0009336,L0016315,2
SL00015186,S0009336,L0016316,2
SL00015187,S0009337,L0016317,4
SL00015188,S0009337,L0016318,2
SL00015189,S0009338,L0016320,5
SL00015190,S0009339,L0016321,3
SL00015191,S0009340,L0016325,2
SL00015192,S0009340,L0016326,1
SL00015193,S0009341,L0016327,5
SL00015194,S0009341,L0016328,2
SL00015195,S0009341,L0016329,4
SL00015196,S0009341,L0016330,4
SL00015197,S0009342,L0016331,1
SL00015198,S0009343,L0016332,2
SL00015199,S0009343,L0016333,2
SL00015200,S0009343,L0016334,5
SL00015201,S0009344,L0016338,5
SL00015202,S0009344,L0016339,5
SL00015203,S0009344,L0016340,3
SL00015204,S0009345,L0016341,5
SL00015205,S0009345,L0016342,4
SL00015206,S0009345,L0016343,5
SL00015207,S0009346,L0016344,2
SL00015208,S0009348,L0016345,3
SL00015209,S0009349,L0016346,5
SL00015210,S0009350,L0016347,1
SL00015211,S0009351,L0016348,2
SL00015212,S0009351,L0016349,1
SL00015213,S0009352,L0016350,5
SL00015214,S0009352,L0016351,5
SL00015215,S0009353,L0016352,1
SL00015216,S0009353,L0016353,2
SL00015217,S0009354,L0016354,5
SL00015218,S0009355,L0016355,5
SL00015219,S0009356,L0016356,3
SL00015220,S0009357,L0016359,2
SL00015221,S0009358,L0016360,5
SL00015222,S0009358,L0016361,5
SL00015223,S0009358,L0016362,4
SL00015224,S0009358,L0016363,1
SL00015225,S0009359,L0016364,4
SL00015226,S0009359,L0016365,2
SL00015227,S0009360,L0016366,1
SL00015228,S0009360,L0016367,3
SL00015229,S0009361,L0016368,3
SL00015230,S0009361,L0016369,5
SL00015231,S0009361,L0016370,5
SL00015232,S0009361,L0016371,1
SL00015233,S0009362,L0016372,3
SL00015234,S0009363,L0016373,4
SL00015235,S0009364,L0016374,3
SL00015236,S0009364,L0016375,4
SL00015237,S0009364,L0016376,1
SL00015238,S0009365,L0016377,1
SL00015239,S0009365,L0016378,4
SL00015240,S0009366,L0016379,1
SL00015241,S0009366,L0016380,3
SL00015242,S0009367,L0016381,4
SL00015243,S0009367,L0016382,4
SL00015244,S0009368,L0016383,5
SL00015245,S0009369,L0016384,2
SL00015246,S0009369,L0016385,3
SL00015247,S0009370,L0016386,1
SL00015248,S0009370,L0016387,5
SL00015249,S0009371,L0016388,4
SL00015250,S0009371,L0016389,1
SL00015251,S0009372,L0016390,1
SL00015252,S0009373,L0016393,2
SL00015253,S0009373,L0016394,4
SL00015254,S0009374,L0016396,1
SL00015255,S0009374,L0016397,4
SL00015256,S0009375,L0016398,4
SL00015257,S0009376,L0016399,2
SL00015258,S0009376,L0016400,5
SL00015259,S0009377,L0016401,1
SL00015260,S0009378,L0016402,1
SL00015261,S0009379,L0016403,1
SL00015262,S0009379,L0016404,3
SL00015263,S0009379,L0016405,1
SL00015264,S0009380,L0016406,5
SL00015265,S0009381,L0016411,2
SL00015266,S0009384,L0016413,1
SL00015267,S0009382,L0016414,2
SL00015268,S0009383,L0016414,1
SL00015269,S0009384,L0016414,1
SL00015270,S0009385,L0016415,3
SL00015271,S0009385,L0016416,1
SL00015272,S0009386,L0016417,4
SL00015273,S0009386,L0016418,3
SL00015274,S0009387,L0016419,3
SL00015275,S0009387,L0016420,2
SL00015276,S0009387,L0016421,3
SL00015277,S0009387,L0016422,4
SL00015278,S0009388,L0016423,3
SL00015279,S0009388,L0016424,2
SL00015280,S0009389,L0016425,2
SL00015281,S0009389,L0016426,5
SL00015282,S0009389,L0016427,5
SL00015283,S0009389,L0016428,2
SL00015284,S0009390,L0016429,3
SL00015285,S0009391,L0016432,2
SL00015286,S0009392,L0016434,1
SL00015287,S0009393,L0016434,1
SL00015288,S0009392,L0016435,1
SL00015289,S0009393,L0016435,1
SL00015290,S0009394,L0016436,1
SL00015291,S0009394,L0016437,3
SL00015292,S0009395,L0016438,1
SL00015293,S0009395,L0016439,4
SL00015294,S0009395,L0016440,4
SL00015295,S0009396,L0016443,1
SL00015296,S0009396,L0016444,3
SL00015297,S0009397,L0016445,4
SL00015298,S0009398,L0016448,5
SL00015299,S0009399,L0016449,4
SL00015300,S0009400,L0016453,1
SL00015301,S0009400,L0016454,3
SL00015302,S0009400,L0016455,3
SL00015303,S0009401,L0016456,4
SL00015304,S0009402,L0016457,3
SL00015305,S0009403,L0016458,3
SL00015306,S0009404,L0016461,3
SL00015307,S0009404,L0016462,5
SL00015308,S0009405,L0016463,2
SL00015309,S0009406,L0016463,2
SL00015310,S0009407,L0016464,4
SL00015311,S0009408,L0016465,2
SL00015312,S0009408,L0016467,5
SL00015313,S0009409,L0016468,1
SL00015314,S0009409,L0016469,4
SL00015315,S0009410,L0016471,5
SL00015316,S0009410,L0016472,3
SL00015317,S0009411,L0016473,3
SL00015318,S0009412,L0016474,2
SL00015319,S0009413,L0016474,1
SL00015320,S0009414,L0016475,3
SL00015321,S0009414,L0016476,5
SL00015322,S0009415,L0016477,5
SL00015323,S0009416,L0016478,5
SL00015324,S0009417,L0016479,2
SL00015325,S0009418,L0016480,2
SL00015326,S0009418,L0016481,3
SL00015327,S0009419,L0016482,2
SL00015328,S0009420,L0016483,3
SL00015329,S0009421,L0016483,1
SL00015330,S0009420,L0016484,1
SL00015331,S0009421,L0016484,2
SL00015332,S0009422,L0016484,2
SL00015333,S0009422,L0016485,1
SL00015334,S0009423,L0016486,5
SL00015335,S0009424,L0016487,5
SL00015336,S0009424,L0016488,4
SL00015337,S0009424,L0016489,4
SL00015338,S0009425,L0016490,5
SL00015339,S0009425,L0016491,4
SL00015340,S0009426,L0016492,2
SL00015341,S0009427,L0016493,4
SL00015342,S0009427,L0016494,4
SL00015343,S0009428,L0016495,5
SL00015344,S0009428,L0016496,2
SL00015345,S0009428,L0016497,1
SL00015346,S0009429,L0016498,4
SL00015347,S0009430,L0016500,4
SL00015348,S0009432,L0016501,2
SL00015349,S0009432,L0016502,2
SL00015350,S0009433,L0016503,5
SL00015351,S0009434,L0016504,1
SL00015352,S0009434,L0016505,4
SL00015353,S0009435,L0016506,2
SL00015354,S0009435,L0016508,3
SL00015355,S0009436,L0016509,3
SL00015356,S0009436,L0016510,4
SL00015357,S0009437,L0016511,3
SL00015358,S0009437,L0016512,4
SL00015359,S0009438,L0016513,5
SL00015360,S0009439,L0016514,2
SL00015361,S0009440,L0016515,5
SL00015362,S0009441,L0016516,2
SL00015363,S0009442,L0016517,1
SL00015364,S0009443,L0016518,1
SL00015365,S0009444,L0016518,2
SL00015366,S0009443,L0016519,2
SL00015367,S0009444,L0016520,1
SL00015368,S0009446,L0016526,4
SL00015369,S0009447,L0016528,4
SL00015370,S0009447,L0016529,3
SL00015371,S0009449,L0016531,5
SL00015372,S0009450,L0016532,5
SL00015373,S0009451,L0016534,4
SL00015374,S0009451,L0016535,1
SL00015375,S0009451,L0016536,2
SL00015376,S0009452,L0016537,5
SL00015377,S0009453,L0016538,3
SL00015378,S0009453,L0016539,2
SL00015379,S0009454,L0016540,1
SL00015380,S0009455,L0016540,1
SL00015381,S0009455,L0016541,1
SL00015382,S0009456,L0016542,4
SL00015383,S0009456,L0016543,2
SL00015384,S0009456,L0016544,5
SL00015385,S0009457,L0016545,2
SL00015386,S0009457,L0016546,1
SL00015387,S0009458,L0016547,5
SL00015388,S0009460,L0016549,5
SL00015389,S0009461,L0016550,4
SL00015390,S0009462,L0016551,2
SL00015391,S0009463,L0016551,2
SL00015392,S0009462,L0016552,1
SL00015393,S0009463,L0016552,2
SL00015394,S0009464,L0016553,4
SL00015395,S0009464,L0016554,4
SL00015396,S0009465,L0016555,2
SL00015397,S0009466,L0016558,2
SL00015398,S0009467,L0016559,5
SL00015399,S0009467,L0016560,2
SL00015400,S0009467,L0016561,3
SL00015401,S0009468,L0016563,2
SL00015402,S0009469,L0016564,3
SL00015403,S0009470,L0016565,1
SL00015404,S0009470,L0016566,2
SL00015405,S0009471,L0016569,2
SL00015406,S0009471,L0016570,4
SL00015407,S0009472,L0016571,4
SL00015408,S0009472,L0016572,3
SL00015409,S0009473,L0016573,1
SL00015410,S0009473,L0016574,5
SL00015411,S0009474,L0016575,3
SL00015412,S0009474,L0016576,1
SL00015413,S0009475,L0016577,1
SL00015414,S0009476,L0016577,4
SL00015415,S0009476,L0016578,1
SL00015416,S0009477,L0016578,1
SL00015417,S0009477,L0016579,1
SL00015418,S0009478,L0016580,2
SL00015419,S0009478,L0016581,5
SL00015420,S0009478,L0016582,1
SL00015421,S0009479,L0016583,1
SL00015422,S0009480,L0016583,1
SL00015423,S0009479,L0016584,1
SL00015424,S0009481,L0016585,2
SL00015425,S0009481,L0016586,2
SL00015426,S0009481,L0016587,2
SL00015427,S0009482,L0016588,2
SL00015428,S0009482,L0016589,3
SL00015429,S0009483,L0016590,4
SL00015430,S0009484,L0016591,5
SL00015431,S0009484,L0016592,5
SL00015432,S0009485,L0016593,5
SL00015433,S0009485,L0016594,1
SL00015434,S0009485,L0016595,4
SL00015435,S0009486,L0016597,5
SL00015436,S0009487,L0016598,3
SL00015437,S0009488,L0016601,1
SL00015438,S0009488,L0016602,4
SL00015439,S0009488,L0016603,4
SL00015440,S0009489,L0016605,4
SL00015441,S0009489,L0016606,1
SL00015442,S0009490,L0016607,5
SL00015443,S0009490,L0016608,3
SL00015444,S0009491,L0016609,5
SL00015445,S0009491,L0016610,1
SL00015446,S0009491,L0016611,5
SL00015447,S0009492,L0016612,2
SL00015448,S0009492,L0016613,2
SL00015449,S0009493,L0016615,2
SL00015450,S0009493,L0016616,2
SL00015451,S0009494,L0016617,2
SL00015452,S0009494,L0016618,5
SL00015453,S0009495,L0016619,2
SL00015454,S0009496,L0016620,3
SL00015455,S0009496,L0016621,5
SL00015456,S0009497,L0016622,3
SL00015457,S0009497,L0016623,1
SL00015458,S0009498,L0016623,2
SL00015459,S0009499,L0016624,4
SL00015460,S0009500,L0016625,1
SL00015461,S0009501,L0016627,3
SL00015462,S0009502,L0016628,1
SL00015463,S0009502,L0016629,3
SL00015464,S0009502,L0016630,2
SL00015465,S0009503,L0016631,5
SL00015466,S0009504,L0016632,4
SL00015467,S0009504,L0016633,2
SL00015468,S0009504,L0016634,2
SL00015469,S0009505,L0016635,2
SL00015470,S0009506,L0016636,5
SL00015471,S0009506,L0016637,3
SL00015472,S0009506,L0016638,5
SL00015473,S0009507,L0016639,3
SL00015474,S0009507,L0016640,3
SL00015475,S0009508,L0016641,5
SL00015476,S0009509,L0016642,4
SL00015477,S0009509,L0016643,1
SL00015478,S0009510,L0016644,1
SL00015479,S0009510,L0016645,5
SL00015480,S0009510,L0016646,1
SL00015481,S0009511,L0016647,5
SL00015482,S0009511,L0016648,5
SL00015483,S0009512,L0016649,1
SL00015484,S0009512,L0016650,4
SL00015485,S0009512,L0016651,4
SL00015486,S0009513,L0016652,1
SL00015487,S0009513,L0016653,1
SL00015488,S0009513,L0016654,1
SL00015489,S0009513,L0016655,1
SL00015490,S0009514,L0016656,4
SL00015491,S0009514,L0016657,3
SL00015492,S0009514,L0016658,3
SL00015493,S0009514,L0016659,1
SL00015494,S0009515,L0016660,1
SL00015495,S0009515,L0016661,3
SL00015496,S0009515,L0016662,2
SL00015497,S0009515,L0016663,5
SL00015498,S0009516,L0016664,4
SL00015499,S0009517,L0016665,1
SL00015500,S0009517,L0016666,5
SL00015501,S0009517,L0016667,1
SL00015502,S0009518,L0016668,2
SL00015503,S0009518,L0016669,4
SL00015504,S0009518,L0016670,2
SL00015505,S0009519,L0016671,1
SL00015506,S0009521,L0016671,1
SL00015507,S0009519,L0016672,2
SL00015508,S0009521,L0016672,1
SL00015509,S0009522,L0016673,3
SL00015510,S0009522,L0016674,5
SL00015511,S0009522,L0016675,3
SL00015512,S0009523,L0016676,5
SL00015513,S0009524,L0016677,3
SL00015514,S0009524,L0016678,4
SL00015515,S0009525,L0016679,3
SL00015516,S0009525,L0016680,5
SL00015517,S0009526,L0016681,1
SL00015518,S0009527,L0016681,3
SL00015519,S0009528,L0016681,1
SL00015520,S0009529,L0016682,3
SL00015521,S0009531,L0016683,2
SL00015522,S0009531,L0016684,1
SL00015523,S0009532,L0016685,2
SL00015524,S0009532,L0016686,2
SL00015525,S0009532,L0016687,4
SL00015526,S0009534,L0016691,5
SL00015527,S0009535,L0016692,1
SL00015528,S0009536,L0016693,3
SL00015529,S0009536,L0016694,2
SL00015530,S0009537,L0016695,5
SL00015531,S0009538,L0016696,1
SL00015532,S0009541,L0016699,1
SL00015533,S0009541,L0016700,4
SL00015534,S0009542,L0016701,2
SL00015535,S0009543,L0016701,2
SL00015536,S0009544,L0016703,2
SL00015537,S0009544,L0016704,1
SL00015538,S0009545,L0016705,5
SL00015539,S0009546,L0016706,4
SL00015540,S0009546,L0016707,5
SL00015541,S0009547,L0016708,3
SL00015542,S0009548,L0016708,1
SL00015543,S0009547,L0016709,4
SL00015544,S0009547,L0016710,4
SL00015545,S0009548,L0016710,1
SL00015546,S0009549,L0016711,5
SL00015547,S0009550,L0016712,5
SL00015548,S0009550,L0016713,2
SL00015549,S0009551,L0016714,5
SL00015550,S0009552,L0016715,1
SL00015551,S0009553,L0016715,2
SL00015552,S0009552,L0016716,1
SL00015553,S0009553,L0016716,1
SL00015554,S0009554,L0016716,3
SL00015555,S0009555,L0016717,5
SL00015556,S0009555,L0016718,5
SL00015557,S0009555,L0016719,4
SL00015558,S0009556,L0016720,4
SL00015559,S0009557,L0016721,2
SL00015560,S0009558,L0016722,3
SL00015561,S0009558,L0016723,5
SL00015562,S0009558,L0016724,3
SL00015563,S0009559,L0016725,3
SL00015564,S0009559,L0016726,5
SL00015565,S0009559,L0016727,5
SL00015566,S0009560,L0016728,1
SL00015567,S0009561,L0016729,2
SL00015568,S0009561,L0016730,1
SL00015569,S0009562,L0016731,2
SL00015570,S0009562,L0016732,3
SL00015571,S0009562,L0016733,5
SL00015572,S0009563,L0016734,4
SL00015573,S0009563,L0016735,1
SL00015574,S0009564,L0016737,2
SL00015575,S0009566,L0016737,1
SL00015576,S0009567,L0016738,4
SL00015577,S0009567,L0016739,2
SL00015578,S0009568,L0016740,1
SL00015579,S0009569,L0016741,3
SL00015580,S0009569,L0016742,2
SL00015581,S0009570,L0016743,2
SL00015582,S0009574,L0016751,2
SL00015583,S0009574,L0016752,4
SL00015584,S0009575,L0016752,1
SL00015585,S0009574,L0016753,1
SL00015586,S0009575,L0016753,1
SL00015587,S0009576,L0016753,3
SL00015588,S0009577,L0016754,3
SL00015589,S0009578,L0016755,5
SL00015590,S0009579,L0016757,2
SL00015591,S0009580,L0016758,1
SL00015592,S0009581,L0016759,1
SL00015593,S0009582,L0016760,2
SL00015594,S0009583,L0016760,3
SL00015595,S0009584,L0016761,1
SL00015596,S0009585,L0016762,2
SL00015597,S0009585,L0016763,4
SL00015598,S0009586,L0016764,4
SL00015599,S0009586,L0016765,1
SL00015600,S0009587,L0016766,4
SL00015601,S0009587,L0016767,2
SL00015602,S0009588,L0016768,4
SL00015603,S0009589,L0016769,5
SL00015604,S0009590,L0016770,4
SL00015605,S0009590,L0016771,3
SL00015606,S0009591,L0016772,4
SL00015607,S0009592,L0016773,4
SL00015608,S0009592,L0016774,3
SL00015609,S0009592,L0016775,2
SL00015610,S0009593,L0016776,4
SL00015611,S0009593,L0016777,1
SL00015612,S0009594,L0016778,1
SL00015613,S0009595,L0016779,1
SL00015614,S0009596,L0016780,1
SL00015615,S0009597,L0016781,1
SL00015616,S0009597,L0016782,4
SL00015617,S0009598,L0016783,4
SL00015618,S0009598,L0016784,2
SL00015619,S0009600,L0016786,2
SL00015620,S0009600,L0016787,1
SL00015621,S0009600,L0016788,5
SL00015622,S0009601,L0016789,5
SL00015623,S0009601,L0016790,3
SL00015624,S0009602,L0016791,2
SL00015625,S0009602,L0016792,3
SL00015626,S0009603,L0016794,5
SL00015627,S0009604,L0016795,1
SL00015628,S0009604,L0016796,4
SL00015629,S0009604,L0016797,1
SL00015630,S0009605,L0016799,2
SL00015631,S0009605,L0016800,4
SL00015632,S0009605,L0016801,2
SL00015633,S0009605,L0016802,4
SL00015634,S0009606,L0016803,5
SL00015635,S0009606,L0016804,5
SL00015636,S0009607,L0016808,3
SL00015637,S0009607,L0016809,2
SL00015638,S0009608,L0016810,2
SL00015639,S0009609,L0016811,2
SL00015640,S0009610,L0016812,3
SL00015641,S0009611,L0016812,2
SL00015642,S0009611,L0016813,1
SL00015643,S0009610,L0016814,2
SL00015644,S0009611,L0016814,1
SL00015645,S0009610,L0016815,1
SL00015646,S0009612,L0016816,1
SL00015647,S0009613,L0016816,1
SL00015648,S0009615,L0016817,3
SL00015649,S0009616,L0016818,2
SL00015650,S0009616,L0016820,3
SL00015651,S0009617,L0016821,4
SL00015652,S0009617,L0016822,4
SL00015653,S0009617,L0016823,4
SL00015654,S0009617,L0016824,1
SL00015655,S0009618,L0016825,4
SL00015656,S0009619,L0016826,4
SL00015657,S0009619,L0016827,3
SL00015658,S0009620,L0016828,4
SL00015659,S0009620,L0016829,2
SL00015660,S0009620,L0016830,1
SL00015661,S0009621,L0016831,4
SL00015662,S0009622,L0016832,1
SL00015663,S0009623,L0016832,2
SL00015664,S0009624,L0016833,3
SL00015665,S0009625,L0016834,4
SL00015666,S0009626,L0016835,4
SL00015667,S0009626,L0016836,4
SL00015668,S0009626,L0016837,5
SL00015669,S0009627,L0016838,4
SL00015670,S0009628,L0016839,4
SL00015671,S0009629,L0016840,3
SL00015672,S0009630,L0016841,1
SL00015673,S0009630,L0016842,1
SL00015674,S0009631,L0016843,1
SL00015675,S0009632,L0016844,3
SL00015676,S0009633,L0016845,3
SL00015677,S0009633,L0016846,1
SL00015678,S0009633,L0016847,2
SL00015679,S0009633,L0016848,2
SL00015680,S0009634,L0016849,1
SL00015681,S0009635,L0016850,5
SL00015682,S0009636,L0016851,5
SL00015683,S0009636,L0016852,5
SL00015684,S0009637,L0016853,4
SL00015685,S0009637,L0016854,1
SL00015686,S0009637,L0016855,4
SL00015687,S0009637,L0016856,4
SL00015688,S0009638,L0016859,2
SL00015689,S0009639,L0016860,3
SL00015690,S0009639,L0016861,2
SL00015691,S0009640,L0016862,3
SL00015692,S0009641,L0016863,5
SL00015693,S0009641,L0016864,2
SL00015694,S0009642,L0016865,5
SL00015695,S0009643,L0016866,1
SL00015696,S0009643,L0016867,4
SL00015697,S0009643,L0016868,2
SL00015698,S0009644,L0016869,5
SL00015699,S0009644,L0016870,3
SL00015700,S0009647,L0016871,1
SL00015701,S0009645,L0016872,1
SL00015702,S0009647,L0016872,4
SL00015703,S0009648,L0016873,4
SL00015704,S0009649,L0016874,2
SL00015705,S0009650,L0016875,2
SL00015706,S0009650,L0016876,1
SL00015707,S0009650,L0016877,5
SL00015708,S0009651,L0016878,3
SL00015709,S0009651,L0016879,2
SL00015710,S0009652,L0016881,3
SL00015711,S0009653,L0016882,1
SL00015712,S0009653,L0016883,1
SL00015713,S0009654,L0016884,1
SL00015714,S0009654,L0016885,3
SL00015715,S0009654,L0016886,2
SL00015716,S0009654,L0016887,1
SL00015717,S0009655,L0016888,5
SL00015718,S0009655,L0016889,5
SL00015719,S0009655,L0016890,4
SL00015720,S0009657,L0016892,3
SL00015721,S0009657,L0016893,5
SL00015722,S0009657,L0016894,5
SL00015723,S0009658,L0016895,4
SL00015724,S0009659,L0016896,2
SL00015725,S0009659,L0016897,5
SL00015726,S0009660,L0016901,1
SL00015727,S0009660,L0016902,1
SL00015728,S0009660,L0016903,4
SL00015729,S0009660,L0016904,1
SL00015730,S0009661,L0016905,5
SL00015731,S0009661,L0016906,2
SL00015732,S0009662,L0016907,2
SL00015733,S0009662,L0016908,4
SL00015734,S0009664,L0016909,1
SL00015735,S0009665,L0016910,1
SL00015736,S0009666,L0016911,5
SL00015737,S0009668,L0016914,5
SL00015738,S0009669,L0016915,1
