line_item_id,order_id,product_id,quantity,unit_price_in_cents,line_status
L0015197,O008060,P0465,1,18652,cancelled
L0015198,O008060,P0038,4,19526,cancelled
L0015199,O008060,P0181,1,13435,cancelled
L0015200,O008061,P0462,4,35633,fulfilled
L0015201,O008062,P0063,2,20393,fulfilled
L0015202,O008063,P0233,3,13250,fulfilled
L0015203,O008063,P0452,1,31814,fulfilled
L0015204,O008064,P0144,4,23645,fulfilled
L0015205,O008065,P0129,5,41123,fulfilled
L0015206,O008066,P0351,2,28368,fulfilled
L0015207,O008067,P0318,5,18181,fulfilled
L0015208,O008068,P0431,4,30892,fulfilled
L0015209,O008068,P0357,4,1479,fulfilled
L0015210,O008069,P0219,5,29537,fulfilled
L0015211,O008070,P0181,4,13328,pending
L0015212,O008071,P0383,5,31208,fulfilled
L0015213,O008071,P0408,1,8033,fulfilled
L0015214,O008071,P0128,4,28013,fulfilled
L0015215,O008072,P0356,4,2996,fulfilled
L0015216,O008073,P0375,1,42567,fulfilled
L0015217,O008074,P0260,4,4622,fulfilled
L0015218,O008074,P0304,1,10817,fulfilled
L0015219,O008075,P0225,1,33473,fulfilled
L0015220,O008075,P0337,4,17729,fulfilled
L0015221,O008075,P0188,4,33451,fulfilled
L0015222,O008076,P0430,1,33541,fulfilled
L0015223,O008077,P0248,1,4160,fulfilled
L0015224,O008077,P0500,5,18401,fulfilled
L0015225,O008077,P0064,5,5423,fulfilled
L0015226,O008078,P0260,1,4390,cancelled
L0015227,O008078,P0292,1,32194,cancelled
L0015228,O008079,P0415,2,2815,fulfilled
L0015229,O008079,P0343,2,5925,fulfilled
L0015230,O008079,P0228,1,11252,fulfilled
L0015231,O008080,P0385,2,35406,fulfilled
L0015232,O008080,P0297,2,25523,fulfilled
L0015233,O008081,P0243,2,20839,pending
L0015234,O008081,P0331,3,28827,pending
L0015235,O008082,P0399,5,43004,fulfilled
L0015236,O008083,P0192,3,35276,fulfilled
L0015237,O008083,P0145,2,31011,fulfilled
L0015238,O008084,P0108,2,14470,fulfilled
L0015239,O008085,P0347,5,7299,fulfilled
L0015240,O008085,P0060,4,22855,fulfilled
L0015241,O008085,P0112,5,11063,fulfilled
L0015242,O008086,P0500,4,18395,fulfilled
L0015243,O008086,P0020,4,28153,fulfilled
L0015244,O008087,P0398,5,39499,fulfilled
L0015245,O008088,P0209,2,32784,fulfilled
L0015246,O008088,P0352,1,18461,fulfilled
L0015247,O008089,P0397,1,37479,fulfilled
L0015248,O008090,P0424,5,34533,fulfilled
L0015249,O008091,P0338,4,1511,cancelled
L0015250,O008091,P0450,2,1321,cancelled
L0015251,O008092,P0142,1,16944,fulfilled
L0015252,O008092,P0312,4,36020,fulfilled
L0015253,O008093,P0490,2,9282,fulfilled
L0015254,O008094,P0436,4,18198,fulfilled
L0015255,O008094,P0492,1,33745,fulfilled
L0015256,O008095,P0099,1,35142,fulfilled
L0015257,O008095,P0169,3,47547,fulfilled
L0015258,O008096,P0001,4,20458,fulfilled
L0015259,O008097,P0112,4,12133,fulfilled
L0015260,O008098,P0124,4,39521,fulfilled
L0015261,O008099,P0176,3,36674,fulfilled
L0015262,O008099,P0472,3,25977,fulfilled
L0015263,O008100,P0111,5,1216,fulfilled
L0015264,O008100,P0208,1,22354,fulfilled
L0015265,O008100,P0069,4,41977,fulfilled
L0015266,O008101,P0261,1,24437,fulfilled
L0015267,O008101,P0192,4,31591,fulfilled
L0015268,O008102,P0361,5,13387,fulfilled
L0015269,O008102,P0058,5,43346,fulfilled
L0015270,O008103,P0459,1,30920,fulfilled
L0015271,O008103,P0321,4,37232,fulfilled
L0015272,O008103,P0409,2,28128,fulfilled
L0015273,O008104,P0114,1,21501,fulfilled
L0015274,O008104,P0206,3,13072,fulfilled
L0015275,O008105,P0375,4,39452,fulfilled
L0015276,O008106,P0420,5,15875,pending
L0015277,O008106,P0254,2,40598,pending
L0015278,O008107,P0290,3,40369,fulfilled
L0015279,O008108,P0491,3,3615,fulfilled
L0015280,O008108,P0439,1,39251,fulfilled
L0015281,O008108,P0169,2,43923,fulfilled
L0015282,O008109,P0454,3,17568,fulfilled
L0015283,O008109,P0230,5,43003,fulfilled
L0015284,O008109,P0079,5,15115,fulfilled
L0015285,O008109,P0001,3,19483,fulfilled
L0015286,O008110,P0396,4,39136,fulfilled
L0015287,O008111,P0306,5,17553,fulfilled
L0015288,O008111,P0238,5,16993,fulfilled
L0015289,O008111,P0066,1,9870,fulfilled
L0015290,O008112,P0146,5,23438,fulfilled
L0015291,O008112,P0466,2,18358,fulfilled
L0015292,O008112,P0276,1,5365,fulfilled
L0015293,O008112,P0045,4,45613,fulfilled
L0015294,O008113,P0355,5,22732,fulfilled
L0015295,O008113,P0034,1,35255,fulfilled
L0015296,O008114,P0223,3,30548,fulfilled
L0015297,O008114,P0218,4,37493,fulfilled
L0015298,O008114,P0381,1,10423,fulfilled
L0015299,O008115,P0216,5,36537,fulfilled
L0015300,O008115,P0202,4,26164,fulfilled
L0015301,O008115,P0444,4,22158,fulfilled
L0015302,O008116,P0264,3,5732,fulfilled
L0015303,O008116,P0109,2,27562,fulfilled
L0015304,O008117,P0091,2,13682,fulfilled
L0015305,O008118,P0402,1,22962,fulfilled
L0015306,O008118,P0118,4,14148,fulfilled
L0015307,O008118,P0472,4,26550,fulfilled
L0015308,O008118,P0415,2,2912,fulfilled
L0015309,O008119,P0230,2,44176,fulfilled
L0015310,O008119,P0222,3,26743,fulfilled
L0015311,O008120,P0129,2,43580,fulfilled
L0015312,O008121,P0246,1,36367,fulfilled
L0015313,O008121,P0224,4,13612,fulfilled
L0015314,O008122,P0314,5,8389,cancelled
L0015315,O008123,P0194,4,13949,cancelled
L0015316,O008123,P0171,3,28709,cancelled
L0015317,O008124,P0386,2,14235,fulfilled
L0015318,O008124,P0439,1,35700,fulfilled
L0015319,O008125,P0325,1,1448,fulfilled
L0015320,O008126,P0126,1,33265,pending
L0015321,O008126,P0418,5,32105,pending
L0015322,O008127,P0398,3,37000,fulfilled
L0015323,O008128,P0030,5,27944,fulfilled
L0015324,O008129,P0068,2,35722,fulfilled
L0015325,O008130,P0299,3,708,pending
L0015326,O008131,P0415,1,2847,fulfilled
L0015327,O008132,P0433,3,18140,fulfilled
L0015328,O008132,P0114,1,21096,fulfilled
L0015329,O008132,P0021,3,17665,fulfilled
L0015330,O008133,P0418,1,31206,fulfilled
L0015331,O008134,P0371,4,25291,fulfilled
L0015332,O008134,P0108,1,14771,fulfilled
L0015333,O008134,P0477,1,9156,fulfilled
L0015334,O008134,P0296,3,43164,fulfilled
L0015335,O008135,P0304,2,11438,fulfilled
L0015336,O008136,P0387,3,5353,fulfilled
L0015337,O008136,P0306,2,16039,fulfilled
L0015338,O008136,P0408,1,8185,fulfilled
L0015339,O008137,P0189,3,21555,fulfilled
L0015340,O008137,P0005,2,31489,fulfilled
L0015341,O008138,P0404,5,37871,fulfilled
L0015342,O008138,P0310,3,34446,fulfilled
L0015343,O008138,P0296,5,41019,fulfilled
L0015344,O008139,P0440,5,1226,pending
L0015345,O008139,P0005,5,31484,pending
L0015346,O008139,P0051,5,8609,pending
L0015347,O008140,P0343,1,6178,fulfilled
L0015348,O008140,P0170,3,22586,fulfilled
L0015349,O008140,P0218,5,40857,fulfilled
L0015350,O008141,P0326,3,32246,fulfilled
L0015351,O008141,P0323,3,10780,fulfilled
L0015352,O008142,P0265,5,42607,fulfilled
L0015353,O008142,P0211,4,39586,fulfilled
L0015354,O008142,P0400,1,17303,fulfilled
L0015355,O008143,P0466,1,18949,fulfilled
L0015356,O008143,P0231,2,18316,fulfilled
L0015357,O008143,P0418,5,30607,fulfilled
L0015358,O008143,P0113,2,6317,fulfilled
L0015359,O008144,P0495,5,11006,pending
L0015360,O008144,P0208,3,20856,pending
L0015361,O008145,P0313,4,30471,pending
L0015362,O008145,P0027,4,32139,fulfilled
L0015363,O008146,P0137,5,42716,fulfilled
L0015364,O008146,P0264,4,5739,fulfilled
L0015365,O008146,P0460,2,21432,fulfilled
L0015366,O008147,P0071,4,24684,fulfilled
L0015367,O008147,P0145,4,35290,fulfilled
L0015368,O008147,P0434,1,16806,fulfilled
L0015369,O008147,P0457,1,7351,fulfilled
L0015370,O008148,P0201,4,22405,fulfilled
L0015371,O008148,P0363,5,4254,fulfilled
L0015372,O008149,P0267,4,7077,fulfilled
L0015373,O008150,P0133,2,41953,pending
L0015374,O008151,P0280,4,37880,fulfilled
L0015375,O008152,P0421,2,25827,fulfilled
L0015376,O008153,P0066,3,10231,fulfilled
L0015377,O008154,P0213,4,23292,fulfilled
L0015378,O008155,P0434,5,18607,fulfilled
L0015379,O008155,P0239,5,6043,fulfilled
L0015380,O008156,P0184,5,39183,fulfilled
L0015381,O008156,P0265,3,40416,fulfilled
L0015382,O008156,P0351,1,28908,fulfilled
L0015383,O008157,P0309,5,25332,fulfilled
L0015384,O008157,P0076,4,28682,fulfilled
L0015385,O008158,P0197,2,12420,fulfilled
L0015386,O008158,P0075,1,36794,fulfilled
L0015387,O008159,P0386,1,13521,fulfilled
L0015388,O008160,P0350,1,35887,fulfilled
L0015389,O008161,P0242,2,42892,fulfilled
L0015390,O008161,P0154,4,33236,fulfilled
L0015391,O008161,P0388,5,34806,fulfilled
L0015392,O008162,P0059,4,12457,fulfilled
L0015393,O008162,P0145,3,35304,fulfilled
L0015394,O008162,P0318,4,18215,fulfilled
L0015395,O008163,P0260,4,4342,fulfilled
L0015396,O008163,P0470,4,20970,fulfilled
L0015397,O008163,P0133,3,43011,fulfilled
L0015398,O008164,P0024,2,15815,fulfilled
L0015399,O008164,P0149,1,27208,fulfilled
L0015400,O008165,P0122,4,35846,fulfilled
L0015401,O008166,P0157,5,44689,fulfilled
L0015402,O008166,P0070,4,22028,fulfilled
L0015403,O008167,P0204,5,33809,fulfilled
L0015404,O008167,P0140,3,38098,fulfilled
L0015405,O008168,P0050,1,31330,fulfilled
L0015406,O008168,P0043,3,15351,fulfilled
L0015407,O008169,P0310,3,30859,fulfilled
L0015408,O008170,P0244,4,7527,fulfilled
L0015409,O008170,P0250,3,4375,fulfilled
L0015410,O008171,P0315,5,10449,fulfilled
L0015411,O008171,P0334,1,34762,fulfilled
L0015412,O008171,P0227,4,659,fulfilled
L0015413,O008171,P0159,4,43995,fulfilled
L0015414,O008172,P0394,3,10250,fulfilled
L0015415,O008173,P0415,3,2903,fulfilled
L0015416,O008173,P0042,2,14314,fulfilled
L0015417,O008174,P0236,1,29720,fulfilled
L0015418,O008175,P0038,1,18007,fulfilled
L0015419,O008175,P0211,2,37897,fulfilled
L0015420,O008175,P0061,2,10613,fulfilled
L0015421,O008176,P0420,5,14570,fulfilled
L0015422,O008176,P0398,5,40265,pending
L0015423,O008176,P0491,2,3537,fulfilled
L0015424,O008177,P0497,4,40477,fulfilled
L0015425,O008177,P0129,4,45210,fulfilled
L0015426,O008178,P0174,1,8291,fulfilled
L0015427,O008178,P0055,1,18261,fulfilled
L0015428,O008178,P0428,2,5448,fulfilled
L0015429,O008179,P0137,3,42773,fulfilled
L0015430,O008180,P0499,4,35918,fulfilled
L0015431,O008181,P0440,4,1115,fulfilled
L0015432,O008182,P0455,4,1651,fulfilled
L0015433,O008182,P0020,5,27701,fulfilled
L0015434,O008182,P0083,2,21843,fulfilled
L0015435,O008183,P0242,4,38911,fulfilled
L0015436,O008184,P0362,5,24519,fulfilled
L0015437,O008185,P0083,3,22677,fulfilled
L0015438,O008185,P0002,1,24061,fulfilled
L0015439,O008185,P0048,5,18420,fulfilled
L0015440,O008186,P0274,3,31386,fulfilled
L0015441,O008186,P0065,1,41103,fulfilled
L0015442,O008186,P0469,4,36737,fulfilled
L0015443,O008187,P0166,2,44073,fulfilled
L0015444,O008187,P0390,2,4383,fulfilled
L0015445,O008188,P0428,1,6046,fulfilled
L0015446,O008189,P0219,2,33303,pending
L0015447,O008190,P0339,5,6125,fulfilled
L0015448,O008190,P0240,4,22467,fulfilled
L0015449,O008190,P0343,2,5877,fulfilled
L0015450,O008191,P0328,5,26164,cancelled
L0015451,O008192,P0170,3,22492,fulfilled
L0015452,O008193,P0059,4,13011,pending
L0015453,O008194,P0119,1,42441,fulfilled
L0015454,O008194,P0420,4,16944,fulfilled
L0015455,O008195,P0496,4,12058,cancelled
L0015456,O008195,P0176,4,37499,cancelled
L0015457,O008196,P0359,5,40814,pending
L0015458,O008197,P0241,1,12167,fulfilled
L0015459,O008198,P0083,1,20904,fulfilled
L0015460,O008199,P0136,4,32089,cancelled
L0015461,O008200,P0230,5,45771,fulfilled
L0015462,O008200,P0448,2,26111,fulfilled
L0015463,O008200,P0244,5,6674,fulfilled
L0015464,O008201,P0087,5,21437,fulfilled
L0015465,O008202,P0207,2,9678,fulfilled
L0015466,O008202,P0382,4,36619,fulfilled
L0015467,O008202,P0293,1,8777,fulfilled
L0015468,O008203,P0002,2,21671,fulfilled
L0015469,O008204,P0126,2,32211,fulfilled
L0015470,O008205,P0428,1,6151,fulfilled
L0015471,O008206,P0005,2,28753,fulfilled
L0015472,O008206,P0170,2,22186,fulfilled
L0015473,O008207,P0311,5,39342,fulfilled
L0015474,O008207,P0038,5,16901,fulfilled
L0015475,O008207,P0088,5,1729,fulfilled
L0015476,O008208,P0200,2,32972,fulfilled
L0015477,O008208,P0416,2,830,fulfilled
L0015478,O008208,P0003,1,4659,fulfilled
L0015479,O008209,P0173,2,11080,fulfilled
L0015480,O008210,P0422,1,32024,pending
L0015481,O008211,P0479,3,27499,fulfilled
L0015482,O008211,P0435,4,26424,fulfilled
L0015483,O008211,P0392,4,12587,fulfilled
L0015484,O008212,P0147,4,6342,fulfilled
L0015485,O008212,P0197,4,13482,fulfilled
L0015486,O008213,P0275,1,11493,fulfilled
L0015487,O008213,P0426,1,43471,fulfilled
L0015488,O008213,P0030,1,24569,fulfilled
L0015489,O008214,P0398,5,38677,fulfilled
L0015490,O008214,P0083,1,21296,fulfilled
L0015491,O008215,P0240,4,23138,fulfilled
L0015492,O008215,P0207,2,8655,fulfilled
L0015493,O008215,P0400,2,17427,fulfilled
L0015494,O008216,P0285,5,38107,fulfilled
L0015495,O008216,P0476,5,33889,fulfilled
L0015496,O008216,P0061,5,10890,fulfilled
L0015497,O008217,P0259,4,40675,fulfilled
L0015498,O008217,P0112,1,12749,fulfilled
L0015499,O008218,P0007,5,3317,fulfilled
L0015500,O008218,P0010,2,7729,fulfilled
L0015501,O008219,P0390,3,4033,fulfilled
L0015502,O008219,P0077,3,46119,fulfilled
L0015503,O008219,P0006,1,5474,fulfilled
L0015504,O008219,P0082,2,39901,fulfilled
L0015505,O008220,P0164,3,13805,cancelled
L0015506,O008221,P0096,3,25324,fulfilled
L0015507,O008221,P0224,2,14416,fulfilled
L0015508,O008221,P0358,1,25163,fulfilled
L0015509,O008222,P0384,3,19597,fulfilled
L0015510,O008222,P0246,1,36368,fulfilled
L0015511,O008223,P0086,1,32265,fulfilled
L0015512,O008224,P0065,4,36669,fulfilled
L0015513,O008224,P0021,3,17208,fulfilled
L0015514,O008224,P0083,2,22188,fulfilled
L0015515,O008225,P0214,5,26660,fulfilled
L0015516,O008225,P0089,4,508,fulfilled
L0015517,O008226,P0374,5,6174,fulfilled
L0015518,O008226,P0204,1,37331,fulfilled
L0015519,O008226,P0270,4,25783,fulfilled
L0015520,O008227,P0203,3,1260,fulfilled
L0015521,O008227,P0322,3,34871,fulfilled
L0015522,O008227,P0391,1,38757,fulfilled
L0015523,O008228,P0451,2,33361,fulfilled
L0015524,O008228,P0330,5,32750,fulfilled
L0015525,O008229,P0244,2,6928,pending
L0015526,O008230,P0093,2,12831,fulfilled
L0015527,O008230,P0402,4,21585,fulfilled
L0015528,O008231,P0001,5,19388,pending
L0015529,O008231,P0243,2,21317,pending
L0015530,O008231,P0203,4,1210,pending
L0015531,O008231,P0002,5,22719,pending
L0015532,O008232,P0018,2,35806,fulfilled
L0015533,O008232,P0123,4,15353,fulfilled
L0015534,O008232,P0148,5,40190,fulfilled
L0015535,O008233,P0145,3,35239,fulfilled
L0015536,O008233,P0267,1,7075,fulfilled
L0015537,O008233,P0456,2,467,fulfilled
L0015538,O008234,P0467,3,27625,fulfilled
L0015539,O008235,P0091,2,13842,fulfilled
L0015540,O008235,P0107,5,6489,fulfilled
L0015541,O008236,P0017,4,48444,fulfilled
L0015542,O008237,P0171,1,27512,fulfilled
L0015543,O008237,P0376,3,25752,fulfilled
L0015544,O008238,P0279,1,20289,fulfilled
L0015545,O008239,P0368,1,24538,fulfilled
L0015546,O008239,P0347,1,6381,fulfilled
L0015547,O008240,P0198,4,22960,fulfilled
L0015548,O008240,P0022,4,22084,fulfilled
L0015549,O008241,P0387,3,5560,fulfilled
L0015550,O008241,P0109,4,24232,fulfilled
L0015551,O008241,P0313,4,33096,fulfilled
L0015552,O008242,P0002,2,23947,fulfilled
L0015553,O008243,P0149,1,28050,pending
L0015554,O008244,P0029,3,40496,fulfilled
L0015555,O008244,P0180,4,38666,fulfilled
L0015556,O008244,P0080,1,40631,fulfilled
L0015557,O008245,P0368,5,24404,fulfilled
L0015558,O008245,P0024,2,16047,fulfilled
L0015559,O008246,P0326,5,31034,fulfilled
L0015560,O008246,P0241,4,11710,fulfilled
L0015561,O008247,P0364,3,27457,fulfilled
L0015562,O008247,P0139,1,24936,fulfilled
L0015563,O008248,P0358,3,24463,fulfilled
L0015564,O008248,P0450,5,1403,fulfilled
L0015565,O008249,P0399,5,41560,fulfilled
L0015566,O008249,P0216,5,40231,fulfilled
L0015567,O008250,P0405,4,7657,fulfilled
L0015568,O008251,P0452,1,32755,fulfilled
L0015569,O008252,P0438,4,44163,fulfilled
L0015570,O008252,P0062,4,32496,fulfilled
L0015571,O008252,P0370,2,515,fulfilled
L0015572,O008252,P0436,3,16499,fulfilled
L0015573,O008253,P0463,1,11503,pending
L0015574,O008254,P0176,1,39783,fulfilled
L0015575,O008254,P0239,4,6626,fulfilled
L0015576,O008254,P0467,3,26859,fulfilled
L0015577,O008255,P0499,5,35278,fulfilled
L0015578,O008255,P0130,1,27996,fulfilled
L0015579,O008256,P0145,3,34791,fulfilled
L0015580,O008257,P0431,5,31642,fulfilled
L0015581,O008257,P0328,3,23640,fulfilled
L0015582,O008257,P0271,5,20257,fulfilled
L0015583,O008257,P0129,5,42608,fulfilled
L0015584,O008258,P0117,3,24545,fulfilled
L0015585,O008258,P0238,3,18469,fulfilled
L0015586,O008258,P0413,1,45469,fulfilled
L0015587,O008259,P0276,4,5591,fulfilled
L0015588,O008259,P0405,5,8148,fulfilled
L0015589,O008259,P0308,5,7274,fulfilled
L0015590,O008260,P0325,5,1589,fulfilled
L0015591,O008261,P0188,1,33869,fulfilled
L0015592,O008262,P0366,5,39200,fulfilled
L0015593,O008263,P0417,3,16371,fulfilled
L0015594,O008263,P0222,1,26522,fulfilled
L0015595,O008263,P0235,5,41991,fulfilled
L0015596,O008263,P0119,5,42500,fulfilled
L0015597,O008264,P0314,1,8256,fulfilled
L0015598,O008264,P0365,5,38805,fulfilled
L0015599,O008265,P0102,2,7316,fulfilled
L0015600,O008265,P0302,3,22920,fulfilled
L0015601,O008266,P0033,2,25019,fulfilled
L0015602,O008266,P0340,2,42346,fulfilled
L0015603,O008267,P0234,1,30270,fulfilled
L0015604,O008267,P0125,3,48576,fulfilled
L0015605,O008267,P0182,4,3671,fulfilled
L0015606,O008268,P0402,4,21785,fulfilled
L0015607,O008268,P0092,5,20228,fulfilled
L0015608,O008269,P0294,5,28114,pending
L0015609,O008270,P0441,1,23686,fulfilled
L0015610,O008271,P0337,5,17731,fulfilled
L0015611,O008271,P0115,1,3011,fulfilled
L0015612,O008271,P0395,4,36841,fulfilled
L0015613,O008271,P0040,3,1178,fulfilled
L0015614,O008272,P0371,5,25635,fulfilled
L0015615,O008272,P0130,2,25762,fulfilled
L0015616,O008272,P0420,4,15750,fulfilled
L0015617,O008272,P0399,1,47971,fulfilled
L0015618,O008273,P0198,1,23919,fulfilled
L0015619,O008273,P0134,2,913,fulfilled
L0015620,O008273,P0121,4,43258,fulfilled
L0015621,O008274,P0186,3,30826,fulfilled
L0015622,O008275,P0036,5,29088,fulfilled
L0015623,O008275,P0208,3,21949,fulfilled
L0015624,O008276,P0330,2,29855,fulfilled
L0015625,O008276,P0073,2,13919,fulfilled
L0015626,O008277,P0122,5,33423,fulfilled
L0015627,O008277,P0052,2,25455,fulfilled
L0015628,O008277,P0098,2,1437,fulfilled
L0015629,O008278,P0376,3,25001,fulfilled
L0015630,O008278,P0395,2,42493,fulfilled
L0015631,O008278,P0226,1,32251,fulfilled
L0015632,O008278,P0354,2,10972,fulfilled
L0015633,O008279,P0478,3,18381,pending
L0015634,O008280,P0036,4,29710,fulfilled
L0015635,O008280,P0192,3,33508,fulfilled
L0015636,O008281,P0038,3,17300,fulfilled
L0015637,O008281,P0249,4,445,fulfilled
L0015638,O008282,P0377,5,21453,fulfilled
L0015639,O008283,P0379,2,26810,fulfilled
L0015640,O008283,P0250,2,4084,fulfilled
L0015641,O008283,P0233,2,14487,fulfilled
L0015642,O008284,P0382,3,39665,fulfilled
L0015643,O008284,P0281,5,16039,fulfilled
L0015644,O008285,P0005,4,32656,cancelled
L0015645,O008286,P0219,2,31601,fulfilled
L0015646,O008287,P0272,5,26883,fulfilled
L0015647,O008288,P0050,2,29974,pending
L0015648,O008289,P0462,4,35896,fulfilled
L0015649,O008289,P0070,3,20332,fulfilled
L0015650,O008290,P0170,5,22369,fulfilled
L0015651,O008290,P0191,2,16480,fulfilled
L0015652,O008290,P0289,2,26796,fulfilled
L0015653,O008291,P0489,5,11249,fulfilled
L0015654,O008291,P0149,4,24518,fulfilled
L0015655,O008292,P0454,1,18093,fulfilled
L0015656,O008292,P0090,2,40794,fulfilled
L0015657,O008292,P0269,4,28980,fulfilled
L0015658,O008293,P0492,4,31822,fulfilled
L0015659,O008293,P0039,3,35868,fulfilled
L0015660,O008294,P0154,3,36815,fulfilled
L0015661,O008294,P0392,1,12926,fulfilled
L0015662,O008294,P0017,4,45876,fulfilled
L0015663,O008295,P0433,3,17126,fulfilled
L0015664,O008295,P0422,1,28908,fulfilled
L0015665,O008296,P0235,3,41514,fulfilled
L0015666,O008296,P0060,1,23655,fulfilled
L0015667,O008297,P0256,5,20781,fulfilled
L0015668,O008298,P0036,5,31711,fulfilled
L0015669,O008299,P0258,1,28679,fulfilled
L0015670,O008299,P0239,3,6173,fulfilled
L0015671,O008300,P0094,2,19122,fulfilled
L0015672,O008301,P0445,1,12910,fulfilled
L0015673,O008301,P0092,2,19325,fulfilled
L0015674,O008301,P0186,5,30634,fulfilled
L0015675,O008302,P0391,4,42898,cancelled
L0015676,O008302,P0127,2,35764,cancelled
L0015677,O008303,P0478,2,19592,fulfilled
L0015678,O008304,P0188,1,37927,fulfilled
L0015679,O008305,P0242,1,39666,fulfilled
L0015680,O008306,P0300,3,41622,fulfilled
L0015681,O008307,P0471,5,42548,fulfilled
L0015682,O008308,P0372,2,30653,fulfilled
L0015683,O008308,P0406,5,31565,fulfilled
L0015684,O008308,P0179,4,45068,fulfilled
L0015685,O008309,P0310,3,34543,cancelled
L0015686,O008309,P0367,2,9915,cancelled
L0015687,O008309,P0184,1,38794,cancelled
L0015688,O008310,P0491,1,3826,fulfilled
L0015689,O008310,P0397,2,34859,fulfilled
L0015690,O008311,P0343,1,5766,fulfilled
L0015691,O008312,P0331,5,29762,fulfilled
L0015692,O008312,P0119,2,48301,fulfilled
L0015693,O008313,P0135,4,5478,fulfilled
L0015694,O008313,P0394,3,10089,fulfilled
L0015695,O008314,P0054,1,41276,fulfilled
L0015696,O008315,P0036,2,32633,fulfilled
L0015697,O008315,P0331,3,33089,fulfilled
L0015698,O008316,P0481,3,1607,pending
L0015699,O008316,P0494,3,44551,pending
L0015700,O008317,P0364,5,25359,fulfilled
L0015701,O008318,P0256,2,22767,fulfilled
L0015702,O008319,P0082,4,40184,fulfilled
L0015703,O008319,P0412,5,18336,fulfilled
L0015704,O008319,P0224,3,14182,fulfilled
L0015705,O008320,P0066,1,10370,fulfilled
L0015706,O008320,P0120,3,13287,fulfilled
L0015707,O008320,P0299,4,784,fulfilled
L0015708,O008321,P0227,2,581,fulfilled
L0015709,O008321,P0272,3,29363,fulfilled
L0015710,O008322,P0357,2,1600,pending
L0015711,O008323,P0500,4,19934,fulfilled
L0015712,O008323,P0188,5,38079,fulfilled
L0015713,O008324,P0323,2,11144,fulfilled
L0015714,O008324,P0295,1,40314,fulfilled
